City,Region,Longitude,Latitude,tif_count_2000,tif_count_2021,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Shaoguan,ASIA,113.5667979,24.77752625,254.0,254.0,240.7361915,0.739971199,324.069,0.7756278,579940.9997,553288.9994,-26652.00029,0.200159126,0.136528953,1580.818898,20.68208664,8.316535405,30.45681645,697.2080352,33.71377946,6.408661414,27.30511804,24.40374013,13.3493438,28.66883205,11.68261157,1560.952756,266.3425197,35.61023622,64.26535414,748.5354331,118.2716535,565.7322835,173.5905512,H,1.3783351001176793,-0.7648671964244648,0.13294117647058815,0.2013207946086585
Shaowu,ASIA,117.4916667,27.3,1.000000001,1.000000001,0.968386887,0.309242945,561.212,0.629447464,1544.999978,1695.999994,151.0000163,0.14472434,0.073220518,845.0,18.31666755,9.25,31.14478111,745.3990479,33.0,3.29999995,29.70000076,22.01666641,14.48333359,26.98333359,8.71666622,1766.0,323.0,46.00000001,64.07649994,866.0,171.0,579.0,228.0,H,1.199090265918546,-1.4770973877314504,0.1811554621848738,0.2847847765826324
Shaoxing,ASIA,120.6664375,30.08717988,1551.443783,1551.443783,1542.943527,1.388029712,47.5113152,0.802334178,1925169.916,2644832.281,719662.3649,0.31820007,0.116275262,2495.985622,16.72066128,7.98555313,25.21213093,863.3139193,32.48704579,0.817191704,31.6698541,24.63843233,8.155808283,27.08532504,5.865431163,1260.048937,186.12289,44.46829108,43.61125779,462.7538928,152.0177515,446.89604,176.5965004,H,-0.010262240602846888,-0.867564414724668,0.708760504201681,0.6657384211869628
Shaoyang,ASIA,111.2334936,26.98173077,52.0,52.0,50.21296083,0.035969358,327.6486827,0.583695707,34310.99987,51095.99985,16784.99998,0.294389189,0.30847533,160.3076921,17.19182693,7.570833426,25.04346774,825.4913976,32.39423121,2.163461511,30.23076941,21.44006417,8.679807535,27.03974357,6.761858912,1365.192308,213.5,43.73076923,49.44709382,600.6153846,180.4423077,426.8269231,181.1153846,H,0.3348712703161713,-0.98484622313235,0.6865966386554625,0.6079400771392808
Shar,ASIA,81.04416667,49.59333333,10.0,10.0,13.274804,0.116895839,477.05,0.404238489,1647.999993,3258.999998,1611.000005,0.000313143,0.364456569,1437.199999,3.460833406,12.67333345,26.04469032,1382.529944,28.42999973,-20.23000031,48.6599987,18.03499947,-12.3083334,19.79999981,-13.84499998,337.3,43.9,19.3,25.68275929,114.4,62.3,101.9,70.0,A,-4.829517050862453,0.4205932875610913,1.0,0.9991705557664831
Sharbaqty,ASIA,78.15,52.5,1.000000002,1.000000002,1.413486447,0.496849737,135.223,0.50088657,205.0000018,900.0000006,694.9999988,0.098205216,0.218784705,1881.0,2.787499905,11.57499981,23.5264225,1453.517822,28.20000076,-21.0,49.20000076,20.06666565,-6.516666889,20.06666565,-15.13333321,302.0,52.0,10.0,44.29385757,125.0,41.00000001,125.0,54.0,A,-4.759777598697317,0.5515875411977417,1.0,0.9991435086719119
Sharjah,ASIA,55.43754873,25.33113697,281.1085335,281.1085335,267.6349677,8.510788276,31.147,0.755610945,511340.6553,1993736.919,1482396.263,0.009520909,0.001050465,5540.616962,27.13685389,12.09514531,44.16221757,593.310368,40.51325822,13.15169945,27.36155873,20.25594305,33.6459974,33.98995573,19.55450503,115.5192277,37.14387033,0.162296625,115.4696715,79.35004584,1.998739793,2.157347858,68.54143411,I,0.5962780682861415,3.2160403130517197,0.4602127659574471,0.48827566086765456
Sharya,EUROPE,45.499,58.37883333,50.0,50.0,82.05752922,0.453194562,142.18,0.586234518,21891.99998,31177.99998,9285.999993,0.031537883,0.007062743,299.9599998,2.856083317,8.969833336,23.01461464,1074.937393,23.16000046,-15.81400003,38.97399979,16.01899965,-3.375999989,16.01899965,-10.51900005,611.86,79.08,26.12,33.50009445,219.32,89.3,219.32,109.72,A,-4.162484410792508,-1.3169898525177581,1.0,0.9991527182560849
Shashemene,AFRICA,38.61253529,7.221369139,730.9726615,730.9726615,634.068727,0.008970142,1970.267,0.608049716,329148.9978,457250.8364,128101.8386,0.440015021,0.200893114,149.5236976,16.55717224,15.4886473,74.02074989,83.74426165,26.84814865,5.898246645,20.94990199,15.98482754,15.94861534,17.69073583,15.74870377,993.3137507,146.791929,18.04134168,53.65159184,416.5693885,77.29743486,254.7957531,185.2283152,F,0.7676005743380656,0.8919130585574833,0.8068670886075953,0.7705261630901312
Shashi,ASIA,112.213657,30.20106953,728.3066286,728.3066286,725.1541173,0.322020718,43.81640282,0.743854513,864290.7128,996462.8823,132172.1695,0.281706714,0.119707749,1645.7165,16.7411883,7.716757932,24.76909963,867.2675083,31.75995091,0.608179671,31.1517713,25.12195162,5.771144765,27.13141786,5.771144765,1108.658858,160.797695,26.4296007,49.98441639,448.6483757,97.96852386,430.5072709,97.96852386,H,-0.30216186943515005,-0.34984234985008156,0.708760504201681,0.6599068226469911
Shawinigan,NORTH AMERICA,-72.72477477,46.58040541,74.0,74.0,92.64234184,1.084265343,120.796,0.691036914,43318.99997,40780.99996,-2538.00001,0.075891394,0.00245849,298.3243244,4.217454975,10.66981974,24.21398098,1185.852549,25.4094595,-18.65540543,44.06486465,17.91058556,-9.989189161,18.1522523,-11.12387388,1072.459459,104.5810811,65.54054054,16.07370819,308.9864865,205.6216216,308.6891892,230.0135135,B,-3.800116642120886,-2.452913399962271,0.5712250712250715,0.6494090165015991
Shawnee,NORTH AMERICA,-96.92344961,35.35232558,43.0,43.0,45.36738503,1.414256204,269.428,0.775310903,25015.99999,27674.99998,2658.999995,0.251505521,0.265503518,1775.418605,15.9140505,12.81027142,34.32046482,891.0779831,34.02325608,-3.302325559,37.32558131,20.52170541,4.588372164,26.64030989,4.588372164,975.0,140.4418605,32.95348837,38.70089482,343.1395349,130.372093,242.6511628,130.372093,H,-0.9452968997479909,0.3614446426580944,0.7082983193277311,0.6343454512473552
Shchekino,EUROPE,37.50898693,54.01405229,50.99999999,50.99999999,74.68522117,0.787066795,207.7840294,0.797169738,69780.99991,41437.99997,-28342.99994,0.141509167,0.035920817,210.9411764,5.109477146,8.272875879,23.10062468,1019.107875,23.90588229,-11.90588229,35.81176474,17.41503267,-6.496731936,17.41503267,-7.396405192,598.4509804,82.0,30.01960784,31.35127213,216.9215686,97.15686274,216.9215686,110.8039216,B,-3.629462543132337,-1.2518776572933357,0.5712250712250715,0.6433937869625516
Shebekino,EUROPE,36.89404762,50.41309524,35.0,35.0,47.26084255,0.474361761,178.664,0.680521403,35689.99996,13415.99999,-22273.99997,0.20443879,0.052754684,133.8285714,7.059285709,8.223333441,22.71559149,1034.803687,25.55428598,-10.64571446,36.20000011,19.36380948,0.487142846,19.36380948,-5.945714297,564.2,69.34285714,31.91428571,21.71261259,184.2285714,106.8,184.2285714,122.7714286,B,-3.2048505220025763,-1.0010150673785838,0.5712250712250715,0.6340120605723053
Sheberghan,ASIA,65.74589372,36.67270531,68.99999999,68.99999999,74.02843311,0.21251885,574.075,0.705441018,110320.9999,181498.9999,71178.00001,0.310038314,0.039551539,812.1884058,16.86594206,14.05338153,33.47615184,1020.75303,39.28260886,-2.697101448,41.97971029,5.878019264,28.70289866,29.59372004,4.210386428,223.9130435,55.27536232,0.0,98.00413403,136.3188406,0.0,0.463768116,110.0434783,D,-1.5081503775952063,3.080231963620065,0.7653271028037384,0.7649609429005542
Sheboygan,NORTH AMERICA,-87.73656716,43.74962687,67.0,67.0,79.81157069,1.499841297,186.476,0.79313217,54698.99996,52036.99997,-2661.999994,0.068444107,0.027224546,11593.68656,7.820646756,9.588805925,25.30794909,1014.046074,26.81193989,-11.07611939,37.88805942,19.45198993,-4.936815938,20.03532333,-4.999004998,808.1044776,97.74626866,29.95522388,32.65485302,279.9253731,114.8358209,264.1492537,114.8358209,B,-3.2140466302786233,-1.3292096483566822,0.651253561253561,0.6980541978369079
Sheffield,EUROPE,-1.378323196,53.42307669,1215.300165,1215.300165,1754.890128,2.115095077,154.93,0.817547569,1261823.195,1324513.366,62690.17107,0.109585271,0.027815672,4715.093052,9.239522874,7.650149372,37.64713487,465.5749043,20.96540502,0.651899845,20.31350496,4.859549953,12.52715405,15.25485865,3.94719435,779.1028362,83.610619,49.51003155,15.62206582,236.6232357,166.2930018,176.6559707,221.5895008,C,-2.0469963404667144,-2.4991673979792095,0.8762749003984068,0.8504638499763066
Sheikhu Pura,ASIA,73.81461671,31.66000547,4633.103681,4633.103681,4684.006749,0.168984761,199.988495,0.801546004,2076424.622,3037781.061,961356.4397,0.695652302,0.000274387,150.3162971,23.53593837,13.31896773,37.65051615,778.9959701,40.21858633,4.842767147,35.37581931,30.24231831,18.90016148,31.90078114,13.14226257,436.4418435,122.5207573,3.979446836,107.7460365,282.042244,19.7138265,167.4994004,53.08718958,K,1.0304288766519696,3.554247487349927,0.7834722222222222,0.8319823025141841
Shelburne,NORTH AMERICA,-65.31944444,43.76203704,8.999999992,8.999999998,10.72317792,0.14682079,16.086,0.493453447,2844.999986,2232.999996,-611.9999902,0.002999721,0.004671645,223.9999999,6.968518522,9.594444487,31.24063619,778.9866604,22.37777752,-8.333333227,30.71111086,0.105555539,16.17222214,16.20370399,-2.699999994,1492.555556,166.6666667,90.0,19.67937575,474.4444444,294.4444444,304.3333333,427.1111111,C,-2.100463491139503,-4.091092076411984,0.8700796812749009,0.8187039266879543
Shemonaikha,ASIA,81.90964912,50.63640351,19.0,19.0,25.77756071,0.213636611,346.27,0.583213063,27331.99994,14631.99999,-12699.99995,0.218671959,0.151385773,2831.315791,2.586403458,12.60964921,25.69536028,1379.714336,27.47894729,-21.5947372,49.07368329,17.2412279,-13.1657895,18.82719291,-14.77894748,500.8947368,60.78947368,26.42105263,22.62077613,157.8421053,89.47368421,148.5263158,104.8421053,A,-4.795287596778671,-0.22714789563508228,1.0,0.9991045772479079
Shendi,AFRICA,33.41413043,16.69003623,45.99999999,45.99999999,41.32574044,0.091986753,423.348,0.510133331,65230.99994,162894.9998,97663.99988,0.255034383,0.201048809,335.0869565,29.54347839,14.78913046,54.21990428,441.2197869,41.53478241,14.25869573,27.27608697,32.79601462,24.61594204,33.86811538,23.2746378,81.78260869,39.7173913,0.0,156.6841597,73.02173913,0.0,27.63043478,0.0,G,1.9293928844913117,4.830431205615758,0.8743628509719227,0.8407675542640108
Shenyeng,ASIA,123.3859151,41.7684683,1346.0,1346.0,1552.928645,2.975802408,147.446,0.834999826,4592781.999,5840572.997,1247790.998,0.171046361,0.036793878,3031.678306,8.182834918,11.11883977,24.2700342,1284.0838,28.36530464,-17.44613673,45.81144147,23.04087421,-8.737902428,23.04087421,-8.737902428,662.5527489,170.1641902,4.783060921,101.6147921,412.6760773,18.37890045,412.6760773,18.37890045,E,-3.047583108755083,0.8571955647797352,0.5938866396761139,0.5652251642777242
Shenzhen,ASIA,114.0222673,22.70933691,2310.825237,2325.818538,2169.638295,3.210855054,37.21942508,0.783892168,4185068.86,14191510.17,10006441.31,0.074515606,0.108755725,4931.087361,22.54241924,6.805783529,32.06402507,536.6753245,31.98794583,10.77335528,21.21459055,28.37178168,17.04571799,28.37178168,15.41793907,1930.495542,332.4152638,29.90905636,75.37572293,970.0719957,101.4087301,970.0719957,114.9521217,L,2.943402287146743,-0.7013931121284943,0.8287307692307694,0.7716787552554232
Shepparton,AUSTRALIA,145.3992187,-36.37604167,32.0,32.0,34.20430753,0.676494601,187.971,0.789806514,29229.99998,28694.99996,-535.0000132,0.190918862,0.093885877,609.7500005,15.256901,12.41119787,46.5537262,516.7115517,30.03125012,3.371875048,26.65937543,9.850000113,19.22187501,21.67083341,8.965625077,555.5625,58.5,29.875,19.02566969,168.65625,106.9375,115.6875,162.125,D,-1.0320882651680685,0.015015926631424037,0.3452180685358257,0.5370299418815929
Sherbrooke,NORTH AMERICA,-71.92759804,45.39848039,170.0,170.0,208.3308054,2.04391333,353.2831176,0.719456505,120797.9999,141367.9999,20570.00003,0.091502947,0.00159682,689.3470589,5.361397045,10.767598,25.95053558,1104.296371,25.48294121,-16.00764716,41.49058833,18.39656863,-7.731862755,18.39656863,-8.885196102,1064.241176,126.5529412,51.65294118,25.62964596,352.7470588,177.2588235,352.7470588,194.8235294,B,-3.3928828445361,-2.0341152379078298,0.5712250712250715,0.6212017517913824
Sherlovaya Gora,ASIA,116.2958333,50.53333333,1.999999998,1.999999998,2.707495425,0.107011704,789.105,0.45796888,21.00000105,1379.999991,1358.99999,0.10504893,0.087586801,5.0,-1.779166519,13.82500029,24.55592155,1589.386536,24.60000038,-31.69999981,56.30000114,16.85833359,-22.41666697,16.85833359,-22.41666698,309.5,93.99999999,2.0,117.1742516,219.0,9.0,219.0,9.0,A,-5.986685399112534,1.1089973691335435,1.0,0.9991435086719119
Sherman,NORTH AMERICA,-96.61515152,33.64823232,66.0,66.0,68.22477451,1.451985923,198.166,0.743133347,32848.99999,40486.99997,7637.999984,0.089892487,0.395807403,4093.89394,17.40511362,12.36426781,35.05023621,838.6080979,34.61818146,-0.657575764,35.27575684,21.56237383,6.78914146,27.53762621,6.78914146,1029.681818,146.2727273,45.27272727,35.73354946,351.9848485,170.7727273,225.3636364,170.7727273,H,-0.5386634454799416,-0.030122112156822704,0.7082983193277311,0.661906397111774
Shieli,ASIA,66.73365385,44.1625,26.0,26.0,31.18756156,0.198806901,144.626,0.644516241,26885.99995,37266.99993,10380.99998,0.163721097,0.306398657,915.8076919,11.47708324,13.61570487,30.6077762,1167.733126,34.58846092,-9.896153487,44.48461562,13.14935912,23.22179398,25.55448694,-3.333974279,151.1153846,21.69230769,2.0,53.86732307,57.07692308,9.0,13.0,54.11538462,D,-2.7626622203688234,2.3298048741833743,0.4732710280373833,0.6106255804345037
Shihezi,ASIA,86.01580299,44.33671802,357.0,357.0,429.4997296,0.567459053,514.6912381,0.735627203,558882.9999,272465.0,-286418.0,0.239027497,0.156060315,1253.386555,8.656454214,10.92425307,21.48456744,1498.803073,31.98851519,-18.85938386,50.8478991,23.59407091,-9.547992553,25.03748826,-11.68043883,141.8403361,20.16526611,4.963585434,46.18649318,59.69187675,16.36134454,54.96638656,16.50420168,E,-4.307994188699644,1.579531898031818,0.5938866396761139,0.5653705162179435
Shijianzhuang,ASIA,115.0093334,38.20539953,17895.06362,17895.06362,19597.4982,0.317026019,129.6990897,0.78885707,14408873.41,16974271.98,2565398.572,0.34918313,0.11196055,700.3946135,13.08949601,11.63532567,28.51535873,1096.406677,31.88987824,-8.91542497,40.80530336,25.84248842,-1.099885627,25.95625898,-1.099885627,459.7640289,143.1528009,2.882359873,123.8460003,326.6592251,11.36044769,326.4347062,11.36044769,E,-1.2953276882574198,3.0391810962527317,0.3726315789473685,0.5150527509863524
Shilka,ASIA,116.0295455,51.85871212,21.99999999,21.99999999,30.65160124,0.103190464,799.8903408,0.531690111,3950.999989,8386.999974,4435.999985,0.131125198,8.8e-07,185.9999999,-1.444886446,12.77386366,22.79560826,1620.419633,25.37272687,-30.66363647,56.03636325,17.35378803,-19.40227292,17.35378803,-22.560606,334.4545455,99.09090909,2.681818182,117.1785164,237.0,8.681818181,237.0,11.27272727,A,-5.837629246824724,0.959724549998352,1.0,0.9996869869327815
Shillong,ASIA,91.83655633,25.5014518,287.0,287.0,273.6302766,0.133699162,727.034,0.580877647,336636.9997,499972.9996,163335.9998,0.101454632,0.028771776,737.5365853,15.82489838,8.559785122,45.88805853,373.6505557,22.92996514,4.278048776,18.65191631,19.44163762,10.41846689,19.52276421,10.41846689,3404.574914,791.236934,14.36236934,94.51340445,1944.630663,57.09756098,1943.766551,57.09756098,L,4.116456890202835,-4.366372388135436,0.8196538461538464,0.6678169869096076
Shimanovsk,ASIA,127.6727273,52.00176768,33.0,33.0,46.12418026,0.297562448,277.8868333,0.601810742,17452.99996,14141.99998,-3310.999982,0.024053287,0.043177815,138.9696969,-1.423611103,13.83409084,23.36608846,1698.494966,26.47575748,-32.73030298,59.20606047,18.36919201,-22.871212,18.36919201,-23.28636343,522.7272727,127.5454545,4.0,98.778567,323.6363636,16.18181818,323.6363636,16.18181818,A,-5.846976127962701,0.5740168415115819,1.0,0.9991244755312877
Shimoga,ASIA,75.64526578,13.91085271,301.0,301.0,266.8497339,0.345129382,739.8550326,0.799335898,597511.9999,483643.9996,-113868.0003,0.555976614,0.028249334,528.0,24.75029068,10.45872087,55.23251405,199.8666725,34.79767435,15.86279067,18.93488374,23.96605762,24.29667764,27.78277956,22.79573646,879.4053158,233.524917,0.933554817,96.16913142,469.1428573,9.342192691,136.9734219,43.20265781,K,2.4484634070842737,2.0969940522067945,0.7834722222222222,0.8464398382562045
Shimonoseki,ASIA,130.958125,34.00402778,119.9999999,119.9999999,124.562252,0.700706296,99.97642917,0.782432337,347230.9995,202662.9998,-144567.9997,0.079363826,0.006775086,2675.208331,15.85532611,6.69601452,24.49418232,766.3997644,30.07043485,2.741739124,27.32869563,22.00884054,8.963188437,25.46333349,6.698985527,1683.295652,269.426087,62.74782609,50.66014789,692.9217391,216.2608696,593.9391304,219.6782609,H,0.4082509134026181,-2.6826493921501227,0.6847689075630253,0.6579962317213469
Shinyanga,AFRICA,33.45768608,-3.661326861,103.0,103.0,88.81915947,0.028835522,1184.668,0.683066676,26465.99999,107744.0,81277.99999,0.491447188,0.419069132,143.9223301,23.84987864,12.09619746,71.873925,93.52025138,32.3951456,15.5650485,16.83009698,23.79595466,22.78770228,25.0187704,22.78770228,813.8737864,143.7475728,1.13592233,83.35566645,369.5242718,6.349514563,143.8737864,6.349514563,G,2.3235161940496725,2.5594975424160267,0.8743628509719227,0.8409016199381769
Shira,ASIA,89.95833333,54.49166667,1.0,1.0,1.481470793,0.178155271,723.206,0.515744952,193.9999982,579.9999969,385.9999987,0.097231875,0.012932936,476.0,0.474999964,12.14999962,26.1853447,1273.323364,24.70000076,-21.70000076,46.40000153,16.03333282,-13.8166666,16.03333282,-15.0666666,493.0,81.0,12.0,59.54367446,232.0,44.00000001,232.0,55.00000001,A,-4.965985681286345,-0.08875412954356308,1.0,0.9990619380692368
Shiraz,ASIA,52.51505376,29.62634409,279.0,279.0,276.1931696,2.005631644,1800.192,0.782542358,1415997.0,1647453.999,231456.9997,0.125036388,0.133208651,7151.634408,17.91323172,15.10609319,39.8760061,848.898828,37.80107535,-0.078494621,37.8795698,7.936021497,28.21559136,28.28339309,7.849044174,192.9641577,44.60573477,0.0,101.9990388,116.530466,2.021505376,2.089605735,115.5555556,D,-1.38650962711036,3.2771395447860012,0.7653271028037384,0.7630423643774843
Shishmaref,NORTH AMERICA,-166.0791667,66.25833333,2.0,1.999999992,4.274149757,0.177903787,1.689,0.385281629,0.0,327.9999987,327.9999987,0.0,0.0,0.0,-5.134854784,5.803043346,16.90051589,1082.19777,12.30000019,-22.03651856,34.33651849,8.25608631,-9.422753295,8.25608631,-17.57275387,344.6348158,60.0,16.0,50.8852855,154.0,51.0,154.0,54.0,A,-6.025818294794782,-2.229309770191876,1.0,0.9991244755312877
Shishou,ASIA,112.469869,29.68417031,229.0,229.0,226.8264171,0.102759365,32.157,0.725513507,227576.9996,224594.9998,-2981.999863,0.332193548,0.169987835,272.0829694,16.95553129,7.336972264,23.74000311,864.6450491,31.93231409,1.028820959,30.90349322,21.38639031,6.030713265,27.33660853,6.030713265,1199.593886,182.9737991,36.12663755,47.83427622,488.1266376,128.9868996,432.2663755,128.9868996,H,-0.1416987392875331,-0.7289344816248406,0.708760504201681,0.6578241137859373
Shiyan,ASIA,110.8081363,32.61709307,186.0578207,186.0578207,190.0838957,0.498934601,625.092,0.690253659,415116.1822,623927.9434,208811.7612,0.106976446,0.054485188,1199.876781,15.96289887,10.19964108,30.28902596,880.1534861,32.36403463,-1.308737198,33.67277198,25.52721581,4.809984132,26.6449292,4.809984132,936.9100994,169.7324719,12.7847023,66.506947,429.5624761,45.21343806,407.530817,45.21343806,E,-0.7451176064593306,0.5513142142405046,0.33230769230769236,0.3681121376963561
Shizuishan,ASIA,106.7661458,39.24322917,16.0,16.0,17.77751297,0.415926077,1277.398,0.749219357,124882.9996,66427.99988,-58454.99974,0.117776027,0.300160552,1828.249999,8.148177206,13.07031262,29.31794393,1161.648476,29.50625014,-15.07500005,44.58125019,20.42395866,-6.75000006,21.90416706,-6.75000006,179.9375,53.6875,0.5625,105.670877,117.4375,3.187499999,112.1875,3.187499999,E,-3.6310879222392565,2.2605833961153525,0.5938866396761139,0.5728266289965025
