City,Region,Cluster,Baseline_Stability,Stability
Tuymazy,EUROPE,A,0.983337674,0.970056184
Tuzla,EUROPE,B,0.867910591,0.843582465
Tver,EUROPE,A,0.983337674,0.970140797
Tweed Heads,AUSTRALIA,B,0.049790234,0.087720415
Twin Falls,NORTH AMERICA,C,0.291235614,0.457949079
Tyler,NORTH AMERICA,B,0.802774415,0.734386699
Tynda,ASIA,A,0.983337674,0.970090682
Tyumen,ASIA,A,0.983337674,0.969970092
Tzaneen,AFRICA,D,0.555454658,0.659146368
Uba,SOUTH AMERICA,D,0.656673658,0.726560057
Ubaitaba,SOUTH AMERICA,E,0.973267257,0.973694386
Uberaba,SOUTH AMERICA,D,0.656673658,0.714175631
Uberlandia,SOUTH AMERICA,D,0.656673658,0.724878309
Ubomba,AFRICA,D,0.555454658,0.656361022
Ubon Ratchathani,ASIA,D,0.656673658,0.724725327
Udaipur,ASIA,D,0.555454658,0.658459595
Udine,EUROPE,B,0.868270289,0.84405261
Udon Thani,ASIA,D,0.656673658,0.726760545
Ufa,EUROPE,A,0.983337674,0.970081482
Uglegorsk,ASIA,A,0.983337674,0.970141579
Uglich,EUROPE,A,0.983337674,0.970120081
Uige,AFRICA,D,0.65664343,0.725944592
Uitenhage,AFRICA,B,0.802774415,0.715396444
Ujjain,ASIA,D,0.555454658,0.658934942
Ujungpandang,MALAY ARCHIPELAGO,E,0.973267257,0.966722932
Ukhta,EUROPE,A,0.983337674,0.970080156
Ukiah,NORTH AMERICA,C,0.848272162,0.822201589
Ulaanbaatar,ASIA,A,0.983337674,0.970022864
Ulaangom,ASIA,A,0.983337674,0.970011253
Ulan Ude,ASIA,A,0.983337674,0.970091588
Ulanhot,ASIA,A,0.983337674,0.970076663
Uliastay,ASIA,A,0.983337674,0.965333624
Ulladulla,AUSTRALIA,B,0.771259972,0.777092556
Ulm,EUROPE,B,0.866816369,0.840312556
Ulsan,ASIA,B,0.868270289,0.842643575
Ulundi,AFRICA,D,0.555454658,0.634275887
Ulyanovsk,EUROPE,A,0.983337674,0.970181016
Uman,EUROPE,A,0.983337674,0.920602975
Umea,EUROPE,A,0.983337674,0.957320386
Umm Ruwaba,AFRICA,D,0.555454658,0.659429062
Umm al Qaywayn,ASIA,C,0.846419907,0.793556086
Umtata,AFRICA,C,0.846419907,0.800124069
Unalakleet,NORTH AMERICA,A,0.983337674,0.970014528
Unalaska,NORTH AMERICA,B,0.866816369,0.813638979
Uncia,SOUTH AMERICA,C,0.847576205,0.808051661
Upata,SOUTH AMERICA,D,0.656673658,0.695226011
Upington,AFRICA,C,0.847011664,0.802596448
Upper Hutt,POLYNESIA,B,0.76663205,0.74744333
Uppsala,EUROPE,B,0.863401651,0.795877005
Uray,ASIA,A,0.983337674,0.97001102
Urbana,NORTH AMERICA,B,0.867910591,0.842732824
Urgentch,ASIA,C,0.478923017,0.61692422
Urgut,ASIA,C,0.848272162,0.774647839
Uroteppa,ASIA,C,0.848272162,0.767244953
Uruapan,NORTH AMERICA,D,0.553492906,0.556457687
Urubamba,SOUTH AMERICA,C,0.847576205,0.812528074
Uruguaiana,SOUTH AMERICA,B,0.762927785,0.406515747
Urumqi,ASIA,A,0.983337674,0.965561085
Uryupinsk,EUROPE,A,0.983337674,0.97003485
Urzhar,ASIA,A,0.983337674,0.965335052
Usak,ASIA,C,0.290070762,0.432566702
Usakos,AFRICA,C,0.845722395,0.768903328
Ushtobe,ASIA,A,0.965548837,0.810083317
Ushuaia,SOUTH AMERICA,B,0.863401651,0.75208129
Usolye Sibirskoye,ASIA,A,0.983337674,0.970113272
Uspallata,SOUTH AMERICA,C,0.848272162,0.801462717
Ussuriysk,ASIA,A,0.983337674,0.969916627
Ust Kut,ASIA,A,0.983337674,0.969950439
Ust-Ulimsk,ASIA,A,0.983337674,0.970085223
Uthai Thani,ASIA,D,0.620031462,0.713680395
Utica,NORTH AMERICA,B,0.863401651,0.784117224
Utrecht,EUROPE,B,0.868270289,0.844034038
Utsunomiya,ASIA,B,0.868270289,0.8414584
Uttaradit,ASIA,D,0.656673658,0.726394753
Uvinza,AFRICA,D,0.555454658,0.658329777
Uvira,AFRICA,D,0.555454658,0.68712265
Uyar,ASIA,A,0.983337674,0.969976867
Uyuni,SOUTH AMERICA,C,0.847576205,0.800750768
Uzhgorod,EUROPE,B,0.866816369,0.824460431
Uzhur,ASIA,A,0.983337674,0.97013753
Vaasa,EUROPE,A,0.983337674,0.958968477
Vac,EUROPE,B,0.867910591,0.842259264
Vacaria,SOUTH AMERICA,B,0.761189133,0.621967884
Vadodara,ASIA,D,0.555454658,0.659369511
Vaduz,EUROPE,B,0.866816369,0.834046126
Val d'Or,NORTH AMERICA,A,0.983337674,0.970000743
Valdez,NORTH AMERICA,A,0.983337674,0.970084931
Valdivia,SOUTH AMERICA,E,0.265927434,0.611154021
Valdosta,NORTH AMERICA,B,0.802774415,0.751384093
Valenca,SOUTH AMERICA,E,0.973267257,0.973569473
Valencia1,SOUTH AMERICA,D,0.555454658,0.700476235
Valencia2,EUROPE,B,0.802774415,0.720822958
Valera,SOUTH AMERICA,D,0.656673658,0.701583051
Valladolid1,EUROPE,C,0.290070762,0.429914256
Valladolid2,NORTH AMERICA,D,0.656673658,0.725404842
Valle de la Pascua,SOUTH AMERICA,D,0.656673658,0.724505814
Valledupar,SOUTH AMERICA,D,0.656673658,0.723471531
Vallegrande,SOUTH AMERICA,C,0.845722395,0.765441365
Vallejo,NORTH AMERICA,C,0.848272162,0.734163134
Vallenar,SOUTH AMERICA,C,0.847990669,0.820877275
Valletta,EUROPE,C,0.290070762,0.492849355
Valparai,ASIA,E,0.973267257,0.950479428
Valparaiso1,NORTH AMERICA,C,0.845722395,0.796270202
Valparaiso2,SOUTH AMERICA,C,0.848272162,0.788797576
Valuyki,EUROPE,A,0.983337674,0.970222948
Van,ASIA,C,0.291235614,0.422878467
Van Horn,NORTH AMERICA,C,0.847576205,0.81145969
Vanadzor,ASIA,A,0.983337674,0.970081076
Vancouver1,NORTH AMERICA,B,0.802774415,0.782461706
Vancouver2,NORTH AMERICA,B,0.868270289,0.836369998
Vanhynsdorp,AFRICA,C,0.846419907,0.801607308
Vanino,ASIA,A,0.983337674,0.970031578
Varamin,ASIA,C,0.848272162,0.81961132
Varanasi,ASIA,F,0.964294118,0.862597968
Varna,EUROPE,B,0.868270289,0.843373425
Varzea Grande,SOUTH AMERICA,D,0.656673658,0.724334868
Vasteraas,EUROPE,B,0.863401651,0.796103554
Vatican City,EUROPE,B,0.802774415,0.736535555
Vaxjo,EUROPE,B,0.866816369,0.819131903
Vegreville,NORTH AMERICA,A,0.983337674,0.970127737
Veinticinco de Mayo,SOUTH AMERICA,B,0.802774415,0.725636976
Velikiy Ustyug,EUROPE,A,0.983337674,0.970118632
Velikiye Luki,EUROPE,A,0.983337674,0.970182286
Vellore,ASIA,D,0.555454658,0.671569814
Velsk,EUROPE,A,0.983337674,0.969974952
Venado Tuerto,SOUTH AMERICA,B,0.081901651,0.377202382
Venice,EUROPE,B,0.868270289,0.844611987
Ventspils,EUROPE,B,0.863401651,0.80393801
Vera,SOUTH AMERICA,D,0.333601481,0.513765829
Veracruz,NORTH AMERICA,D,0.656673658,0.723564213
Vereeniging,AFRICA,C,0.847849922,0.819574492
Vergara,SOUTH AMERICA,B,0.76663205,0.714016179
Verkhniy Ufaley,ASIA,A,0.983337674,0.970072412
Verkhnyaya Salda,ASIA,A,0.983337674,0.97007271
Vernal,NORTH AMERICA,A,0.764213953,0.746311354
Vernon,NORTH AMERICA,C,0.848272162,0.819577818
Vero Beach,NORTH AMERICA,D,0.51942628,0.477828455
Verona,EUROPE,B,0.868270289,0.843606894
Versailles,EUROPE,B,0.868270289,0.843628077
Viacha,SOUTH AMERICA,C,0.847849922,0.796318498
Viana,SOUTH AMERICA,E,0.973267257,0.965455684
Vibo Valentia,EUROPE,B,0.802774415,0.754023241
Viborg,EUROPE,B,0.866816369,0.840921302
Vicente Guerrero,NORTH AMERICA,C,0.847576205,0.812846692
Vichuga,EUROPE,A,0.983337674,0.970227315
Vichy,EUROPE,B,0.868270289,0.842284229
Vicksburg,NORTH AMERICA,B,0.802774415,0.769052729
Victor Harbor,AUSTRALIA,B,0.802774415,0.698128484
Victoria Falls,AFRICA,C,0.642606532,0.614526624
Victoria1,NORTH AMERICA,B,0.079918157,0.231587025
Victoria2,NORTH AMERICA,B,0.868270289,0.842285036
Victoria3,SOUTH AMERICA,B,0.802774415,0.777664037
Victoria4,AFRICA,E,0.973267257,0.973651628
Victoria5,SOUTH AMERICA,B,0.802774415,0.617542874
Victoriaville,NORTH AMERICA,A,0.983337674,0.970030632
Victorica,SOUTH AMERICA,C,0.847576205,0.809751191
Viedma,SOUTH AMERICA,C,0.290070762,0.451764895
Vienna,EUROPE,B,0.867910591,0.842529096
Vientiane,ASIA,D,0.656673658,0.71573125
Viet Tri,ASIA,D,0.653811845,0.662607929
Vigo,EUROPE,B,0.774065337,0.768950055
Vijayawada,ASIA,D,0.555454658,0.681150781
Vikhorevka,ASIA,A,0.983337674,0.970095648
Vila Velha,SOUTH AMERICA,D,0.448016656,0.516684708
Vilanculos,AFRICA,D,0.555454658,0.704388246
Vilhena,SOUTH AMERICA,D,0.656673658,0.699483869
Villa Ahumada,NORTH AMERICA,C,0.847576205,0.80594808
Villa Angela,SOUTH AMERICA,D,0.555454658,0.659154726
Villa Carlos Paz,SOUTH AMERICA,C,0.848272162,0.819845211
Villa Constitucion,SOUTH AMERICA,B,0.802774415,0.728378881
Villa Hayes,SOUTH AMERICA,D,0.656673658,0.71815035
Villa Maria,SOUTH AMERICA,C,0.848272162,0.823257849
Villa Rumipal,SOUTH AMERICA,C,0.847849922,0.819045165
Villa Union,NORTH AMERICA,D,0.555454658,0.662034203
Villahermosa,NORTH AMERICA,E,0.973267257,0.956239458
Villanueva,NORTH AMERICA,C,0.845722395,0.791100457
Villarica,SOUTH AMERICA,E,0.973267257,0.849879969
Villavicencio,SOUTH AMERICA,E,0.973267257,0.973599573
Villazon,SOUTH AMERICA,C,0.847576205,0.804989389
Vilnius,EUROPE,B,0.863401651,0.778793978
Vilyuysk,ASIA,A,0.983337674,0.970173402
Vina del Mar,SOUTH AMERICA,C,0.848272162,0.801647526
Vinh,ASIA,D,0.653811845,0.660820843
Vinnytsya,EUROPE,A,0.983337674,0.883918551
Virginia Beach,NORTH AMERICA,B,0.85957359,0.83702458
Visakhapatnam,ASIA,D,0.6566095,0.722742729
Visalia,NORTH AMERICA,C,0.848272162,0.82131467
Visby,EUROPE,B,0.866816369,0.814443831
Viseu,SOUTH AMERICA,E,0.973267257,0.964711972
Vitoria da Conquista,SOUTH AMERICA,D,0.555454658,0.651286057
Vitoria1,SOUTH AMERICA,D,0.456011721,0.543597015
Vitoria2,EUROPE,B,0.802774415,0.810318991
Vitsyebsk,EUROPE,B,0.863401651,0.79879498
Vizianagaram,ASIA,D,0.6566095,0.72068173
Vladikavkaz,EUROPE,A,0.983337674,0.917180587
Vladimir,EUROPE,A,0.983337674,0.97011402
Vladivostok,ASIA,A,0.983337674,0.970144542
Vlore,EUROPE,B,0.802774415,0.729891174
Voi,AFRICA,D,0.555454658,0.663281966
Volgodonsk,EUROPE,A,0.983337674,0.937733237
Volgograd,EUROPE,A,0.983337674,0.970152971
Volkhov,EUROPE,A,0.983337674,0.969976031
Volksrust,AFRICA,C,0.847576205,0.810865628
Vologda,EUROPE,A,0.983337674,0.970058141
Volos,EUROPE,C,0.290070762,0.423946057
Volsk,EUROPE,A,0.983337674,0.970138676
Volta Redonda,SOUTH AMERICA,D,0.656673658,0.724677259
Volzhskiy,EUROPE,A,0.983337674,0.970208389
Vorkuta,EUROPE,A,0.983337674,0.970069763
Voronezh,EUROPE,A,0.983337674,0.969892435
Votkinsk,EUROPE,A,0.983337674,0.970094941
Voznesensk,EUROPE,A,0.983337674,0.926172255
Vratsa,EUROPE,B,0.866816369,0.786756307
Vryburg,AFRICA,C,0.846419907,0.801256928
Vryheid,AFRICA,C,0.846419907,0.798146497
Vung Tau,ASIA,D,0.656673658,0.697869534
Vyazemskiy,ASIA,A,0.983337674,0.970012198
Vyazma,EUROPE,A,0.983337674,0.970002248
Vyborg,EUROPE,A,0.983337674,0.970196938
Vyshnniy Volochek,EUROPE,A,0.983337674,0.970201017
Vyska,EUROPE,A,0.983337674,0.9700157
Wa,AFRICA,D,0.555454658,0.695626361
Waco,NORTH AMERICA,B,0.802774415,0.728025762
Wadi Halfa,AFRICA,C,0.845722395,0.790213958
Wafangdian,ASIA,A,0.983337674,0.970058533
Wagga Wagga,AUSTRALIA,C,0.290070762,0.450794686
Wagin,AUSTRALIA,C,0.848272162,0.821300407
Wahiawa,POLYNESIA,D,0.441640345,0.427299061
Wailuku,POLYNESIA,E,0.973267257,0.973667258
Waingapu,MALAY ARCHIPELAGO,D,0.656673658,0.725746697
Wainwright,NORTH AMERICA,A,0.983337674,0.970158568
Waitakere,POLYNESIA,B,0.764647868,0.66956642
Wajir,AFRICA,D,0.555454658,0.65876996
Wakayama,ASIA,B,0.866196011,0.837714245
Wakema,ASIA,D,0.653811845,0.663038856
Waku Kungo,AFRICA,D,0.555454658,0.660061591
Walbrzych,EUROPE,B,0.863401651,0.648665233
Wales,NORTH AMERICA,A,0.983337674,0.970053513
Walla Walla,NORTH AMERICA,C,0.290070762,0.428070473
Wallace,NORTH AMERICA,A,0.983337674,0.88693632
Wallaroo,AUSTRALIA,C,0.848272162,0.822245609
Walvis Bay,AFRICA,C,0.848272162,0.820418704
Wamba,AFRICA,E,0.973267257,0.97362174
Wanganui,POLYNESIA,B,0.855774415,0.831361391
Wangaratta,AUSTRALIA,C,0.290070762,0.464125344
Wangqing,ASIA,A,0.983337674,0.970069363
Wanxian,ASIA,D,0.170660703,0.375155484
Warangal,ASIA,D,0.555454658,0.662216569
Warri,AFRICA,E,0.973267257,0.971993325
Warrnambool,AUSTRALIA,B,0.802774415,0.762922323
Warsaw,EUROPE,B,0.866816369,0.829133162
Warwick,AUSTRALIA,C,0.847849922,0.819539053
"Washington, D.C.",NORTH AMERICA,B,0.868270289,0.842920132
Watampone,MALAY ARCHIPELAGO,E,0.973267257,0.973565445
Waterbury,NORTH AMERICA,B,0.867396836,0.841325845
Waterford,EUROPE,B,0.868270289,0.843839837
Waterloo,NORTH AMERICA,A,0.983337674,0.970136253
Watertown,NORTH AMERICA,B,0.863401651,0.740249108
Waterville,NORTH AMERICA,B,0.863401651,0.640117614
Watsa,AFRICA,E,0.973267257,0.94978096
Wau,AFRICA,D,0.555454658,0.659067078
Waukegan,NORTH AMERICA,B,0.866816369,0.823542329
Waukesha,NORTH AMERICA,A,0.983337674,0.891916244
Wausau,NORTH AMERICA,A,0.983337674,0.97002294
Wawa,NORTH AMERICA,A,0.983337674,0.970079553
Waycross,NORTH AMERICA,B,0.788545392,0.732016309
Weifang,ASIA,A,0.908476279,0.682743317
Weihai,ASIA,B,0.866816369,0.77038439
Weinan,ASIA,C,0.470656299,0.530439002
Welkom,AFRICA,C,0.847849922,0.820976909
Wellington,POLYNESIA,B,0.868270289,0.840481833
Wenatchee,NORTH AMERICA,C,0.291235614,0.442766766
Wenshan,ASIA,D,0.656673658,0.722684962
Wenzhou,ASIA,B,0.851022008,0.777091985
West Bend,NORTH AMERICA,A,0.983337674,0.970131062
West Palm Beach,NORTH AMERICA,B,0.76663205,0.562052099
Westport,POLYNESIA,E,0.265927434,0.606439923
Wetaskiwin,NORTH AMERICA,A,0.983337674,0.970152538
Wewak,MELANESIA,E,0.973267257,0.973668931
Weyburn,NORTH AMERICA,A,0.983337674,0.970115378
Whakatane,POLYNESIA,B,0.76663205,0.719893505
Whangarei,POLYNESIA,B,0.764647868,0.659745001
Wheeling,NORTH AMERICA,B,0.867910591,0.842873373
White Sulphur Springs,NORTH AMERICA,B,0.867396836,0.828536633
Whitehorse,NORTH AMERICA,A,0.983337674,0.970004301
Whyalla,AUSTRALIA,C,0.848272162,0.777150677
Wiarton,NORTH AMERICA,B,0.863401651,0.57414511
Wichita,NORTH AMERICA,B,0.802774415,0.774499191
Wichita Falls,NORTH AMERICA,C,0.846881804,0.629040042
Wiener,EUROPE,B,0.867396836,0.841990186
Wiesbaden,EUROPE,B,0.868270289,0.843936205
Wilcannia,AUSTRALIA,C,0.847576205,0.801270803
Wilkes Barre,NORTH AMERICA,B,0.866816369,0.827371195
Willcox,NORTH AMERICA,C,0.847576205,0.811608046
Willemstad,SOUTH AMERICA,D,0.6566095,0.716933023
Williams Lake,NORTH AMERICA,A,0.983337674,0.970019697
Williamsport,NORTH AMERICA,B,0.866816369,0.822327556
Williston,NORTH AMERICA,A,0.983337674,0.970189236
Willmar,NORTH AMERICA,A,0.983337674,0.970090322
Wilmington1,NORTH AMERICA,B,0.774992435,0.749720578
Wilmington2,NORTH AMERICA,B,0.868270289,0.843098259
Winchester,NORTH AMERICA,B,0.868270289,0.8426801
Windhoek,AFRICA,C,0.846419907,0.796985954
Windsor1,NORTH AMERICA,B,0.867910591,0.842507933
Windsor2,NORTH AMERICA,B,0.866816369,0.820005694
Winneba,AFRICA,D,0.656673658,0.710177392
Winnemucca,NORTH AMERICA,C,0.846880249,0.694300269
Winnipeg,NORTH AMERICA,A,0.983337674,0.970090883
Winona,NORTH AMERICA,A,0.983337674,0.970170168
Winston-Salem,NORTH AMERICA,B,0.802774415,0.81704404
Winter Haven,NORTH AMERICA,D,0.656673658,0.658121698
Winton,AUSTRALIA,C,0.642606532,0.549971477
Witu,AFRICA,D,0.656673658,0.710231551
Wloclawek,EUROPE,A,0.982374884,0.655976179
Wollongong,AUSTRALIA,B,0.767789546,0.748236082
Wonju,ASIA,B,0.866816369,0.696850402
Wonsan,ASIA,A,0.983337674,0.890811127
Wonthaggi,AUSTRALIA,B,0.802774415,0.78880565
Woodward,NORTH AMERICA,C,0.848272162,0.786883343
Worcester1,NORTH AMERICA,B,0.866816369,0.830159973
Worcester2,AFRICA,C,0.848272162,0.822240581
Wrangell,NORTH AMERICA,E,0.265927434,0.444415914
Wroclaw,EUROPE,B,0.867396836,0.841361135
Wuchuan,ASIA,A,0.983337674,0.950275486
Wuhan,ASIA,B,0.749645117,0.671894859
Wuhu,ASIA,B,0.856390646,0.817986523
Wukari,AFRICA,D,0.656673658,0.709295287
Wum,AFRICA,E,0.973267257,0.961040237
Wuppertal,EUROPE,B,0.868270289,0.844040866
Wurzburg,EUROPE,B,0.867910591,0.844267185
Wuwei,ASIA,A,0.831454884,0.778015327
Wuxi,ASIA,B,0.856390646,0.815843318
Wuyuan,ASIA,A,0.983337674,0.935194075
Wuzhou,ASIA,D,0.653811845,0.661052563
Xai-Xai,AFRICA,D,0.6566095,0.722567882
Xalapa,NORTH AMERICA,D,0.460673041,0.552631382
Xanthi,EUROPE,C,0.290070762,0.424628246
Xapeco,SOUTH AMERICA,E,0.577015929,0.790321293
Xiamen,ASIA,B,0.802774415,0.736237276
Xian,ASIA,C,0.749245723,0.537406062
Xiangfan,ASIA,B,0.109477304,0.36608579
Xiangkhoang,ASIA,D,0.656673658,0.696033924
Xiangtai,ASIA,C,0.750062986,0.521738965
Xiangtan,ASIA,B,0.830305365,0.766828948
Xiantao,ASIA,B,0.856390646,0.746683374
Xiaogan,ASIA,B,0.836057084,0.730302995
Xichang,ASIA,D,0.484648365,0.538993924
Xigaze,ASIA,C,0.286940124,0.400918671
Xilinhot,ASIA,A,0.983337674,0.961718768
Xinguara,SOUTH AMERICA,D,0.653811845,0.647137237
Xingyi,ASIA,D,0.555454658,0.531989908
Xining,ASIA,A,0.983337674,0.837104343
Xinqing,ASIA,A,0.983337674,0.970125047
Xinxiang,ASIA,C,0.848272162,0.695397561
Xinyang,ASIA,B,0.856390646,0.719411842
Xinyi,ASIA,B,0.135517882,0.365567578
Xinyu,ASIA,B,0.739536451,0.58606942
Xinzhou,ASIA,A,0.980603721,0.814870316
Xique-Xique,SOUTH AMERICA,D,0.555454658,0.659891753
Xuanhua,ASIA,A,0.983337674,0.920303883
Xuchang,ASIA,C,0.766557543,0.615753383
Xuzhou,ASIA,B,0.133534388,0.330420074
Yaan,ASIA,D,0.656673658,0.70435734
Yacuiba,SOUTH AMERICA,D,0.555454658,0.659799007
Yakeshi,ASIA,A,0.983337674,0.970072837
Yakima,NORTH AMERICA,C,0.291252722,0.46963697
Yakutat,NORTH AMERICA,E,0.265927434,0.673829629
Yakutsk,ASIA,A,0.983337674,0.970130873
Yala,ASIA,E,0.973267257,0.973077188
Yalta,EUROPE,B,0.867910591,0.844365255
Yalutorovsk,ASIA,A,0.983337674,0.970030983
Yamagata,ASIA,B,0.867910591,0.843339594
Yamba,AUSTRALIA,B,0.764647868,0.552146866
Yambio,AFRICA,D,0.656673658,0.710807556
Yamoussoukro,AFRICA,D,0.656673658,0.723871982
Yanbu al Bahr,ASIA,C,0.845722395,0.783003638
Yandoon,ASIA,D,0.653811845,0.67215214
Yangambi,AFRICA,E,0.973267257,0.973615816
Yangjiang,ASIA,D,0.441640345,0.492562715
Yangquan,ASIA,A,0.982430698,0.8238112
Yangzhou,ASIA,B,0.856390646,0.803243968
Yanji,ASIA,A,0.983337674,0.970020907
Yankton,NORTH AMERICA,A,0.983337674,0.970014697
Yantai,ASIA,A,0.979436279,0.70790461
Yaounde,AFRICA,D,0.620454658,0.598599317
Yarmouth,NORTH AMERICA,B,0.866816369,0.822928276
Yaroslave,EUROPE,A,0.983337674,0.970132218
Yaynangyoung,ASIA,D,0.555454658,0.659344903
Yazd,ASIA,C,0.848272162,0.821617459
Ye,ASIA,E,0.973267257,0.958262458
Yefremov,EUROPE,A,0.983337674,0.970175474
Yegoryevsk,EUROPE,A,0.983337674,0.970151401
Yei,AFRICA,D,0.608360888,0.700008668
Yekaterinburg,ASIA,A,0.983337674,0.970085343
Yelets,EUROPE,A,0.983337674,0.970106294
Yelimane,AFRICA,D,0.555454658,0.657059021
Yellowknife,NORTH AMERICA,A,0.983337674,0.969930155
Yemanzhelinsk,ASIA,A,0.983337674,0.970036312
Yendi,AFRICA,D,0.656673658,0.719588654
Yeniseysk,ASIA,A,0.983337674,0.970077684
Yeosu,ASIA,B,0.868270289,0.844719717
Yeppoon,AUSTRALIA,D,0.6566095,0.724892476
Yerevan,ASIA,C,0.292436236,0.439790789
Yevlax,ASIA,C,0.290070762,0.438752671
Yevpatoriya,EUROPE,B,0.868270289,0.84404251
Yeysk,EUROPE,B,0.866816369,0.831999213
Yian,ASIA,A,0.983337674,0.969983743
Yibin,ASIA,D,0.656673658,0.691518618
Yichang,ASIA,B,0.808445667,0.702935672
Yichun,ASIA,A,0.983337674,0.970046446
Yinchuan,ASIA,A,0.983337674,0.919589528
Yingkow,ASIA,A,0.983337674,0.970202695
Yining,ASIA,A,0.983337674,0.96144911
Yirga Alem,AFRICA,D,0.555454658,0.595568402
Yishan,ASIA,D,0.653811845,0.617626214
Yishui,ASIA,A,0.982363721,0.799158761
Yitulihe,ASIA,A,0.983337674,0.970048082
Yiyang,ASIA,B,0.856390646,0.782654102
Yogyakarta,MALAY ARCHIPELAGO,E,0.973267257,0.883164623
Yokohama,ASIA,B,0.866884457,0.832626087
Yola,AFRICA,D,0.555454658,0.663578069
Yomou,AFRICA,E,0.878585841,0.802075114
Yongzhou,ASIA,B,0.764791609,0.697461185
York1,NORTH AMERICA,B,0.868270289,0.842777583
York2,EUROPE,B,0.868270289,0.844228403
Yorkton,NORTH AMERICA,A,0.983337674,0.970053422
Yoshkar Ola,EUROPE,A,0.983337674,0.970089356
Young,AUSTRALIA,C,0.290070762,0.463643756
Youngstown,NORTH AMERICA,B,0.867910591,0.841914375
Ypacarai|Ita,SOUTH AMERICA,D,0.623316471,0.596472267
Yuanlin,ASIA,D,0.653811845,0.668185387
Yuba City,NORTH AMERICA,C,0.848272162,0.821351744
Yuci,ASIA,A,0.902142326,0.788689811
Yueyang,ASIA,B,0.856390646,0.787270114
Yulara,AUSTRALIA,C,0.847011664,0.803223417
Yulin1,ASIA,D,0.653811845,0.672505735
Yulin2,ASIA,A,0.983337674,0.827389892
Yuma,NORTH AMERICA,C,0.847576205,0.820753863
Yunxian,ASIA,C,0.848272162,0.811761393
Yurga,ASIA,A,0.983337674,0.970200346
Yuxi,ASIA,C,0.847849922,0.788796163
Yuzhno Sakhalinsk,ASIA,A,0.983337674,0.970061056
Zabid,ASIA,D,0.555454658,0.64435755
Zabol,ASIA,C,0.847576205,0.819247022
Zacatecas,NORTH AMERICA,C,0.847576205,0.813191332
Zadar,EUROPE,B,0.802774415,0.761650261
Zagreb,EUROPE,B,0.868270289,0.843940174
Zahedan,ASIA,C,0.848272162,0.822099609
Zahle,ASIA,C,0.848272162,0.821692224
Zakho,ASIA,C,0.848272162,0.822875021
Zalantun,ASIA,A,0.983337674,0.970165998
Zambezi,AFRICA,D,0.555454658,0.654037273
Zamboanga,MALAY ARCHIPELAGO,D,0.441640345,0.45833325
Zamora1,NORTH AMERICA,C,0.845722395,0.762596273
Zamora2,SOUTH AMERICA,E,0.973267257,0.95191535
Zanesville,NORTH AMERICA,B,0.867910591,0.842903377
Zanjan,ASIA,C,0.848272162,0.771166375
Zanzibar,AFRICA,D,0.653811845,0.658798015
Zaozernyy,ASIA,A,0.983337674,0.970066001
Zaozhuang,ASIA,C,0.701748834,0.452837029
Zapala,SOUTH AMERICA,C,0.848272162,0.772576204
Zaporizhzhya,EUROPE,B,0.867396836,0.835163658
Zarafshon,ASIA,C,0.848272162,0.770232548
Zaragoza,EUROPE,B,0.802774415,0.722921584
Zarate,SOUTH AMERICA,B,0.802774415,0.753546372
Zaraza,SOUTH AMERICA,D,0.656673658,0.722459385
Zaria,AFRICA,D,0.555454658,0.663068911
Zarzis,AFRICA,C,0.848272162,0.823213448
Zaysan,ASIA,A,0.983337674,0.969915613
Zelenodolsk,EUROPE,A,0.983337674,0.970115309
Zelenokumsk,EUROPE,A,0.983337674,0.961899826
Zenica,EUROPE,B,0.867910591,0.843247723
Zhaltyr,ASIA,A,0.983337674,0.970082588
Zhangjiakou,ASIA,A,0.983337674,0.94527623
Zhangye,ASIA,A,0.762306977,0.756304498
Zhangzhou,ASIA,D,0.401317705,0.440582903
Zhanibek,EUROPE,A,0.983337674,0.97015344
Zhanjiang,ASIA,D,0.624005552,0.608526348
Zhanyi,ASIA,C,0.847849922,0.742812479
Zhaodong,ASIA,A,0.983337674,0.970030917
Zhaoqing,ASIA,D,0.446233189,0.541739966
Zhaotang,ASIA,C,0.848272162,0.650313977
Zharkent,ASIA,C,0.284952566,0.313689168
Zheleznogorsk,EUROPE,A,0.983337674,0.970073778
Zheleznogorsk Ilimskiy,ASIA,A,0.983337674,0.970062879
Zhengzhou,ASIA,F,0.962176471,0.879631528
Zhenjiang,ASIA,B,0.856390646,0.830446288
Zhetiqara,ASIA,A,0.983337674,0.970176521
Zhijiang,ASIA,B,0.803129986,0.749272792
Zhob,ASIA,C,0.847576205,0.814299021
Zholymbet,ASIA,A,0.983337674,0.970179153
Zhosaly,ASIA,C,0.286940124,0.361201212
Zhoukou,ASIA,C,0.741751944,0.52859968
Zhuanghe,ASIA,A,0.983337674,0.970023103
Zhucheng,ASIA,A,0.979436279,0.859473318
Zhuzhou,ASIA,B,0.856390646,0.789357342
Zhytomyr,EUROPE,A,0.983337674,0.908324981
Zibo,ASIA,A,0.672747907,0.512621978
Zicheng,ASIA,B,0.856390646,0.770475464
Zielona Gora,EUROPE,B,0.866816369,0.816361424
Zigong,ASIA,D,0.6566095,0.669802785
