City,Region,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter
Santo Domingo,SOUTH AMERICA,-0.034958963,0.903226739,-0.414552783,0.5735819,0.45830773,0.478952173,0.457442831,-0.284249925,-0.153861828,0.933556874,1.145926302,-0.099991275,1.67133832,-1.167830302,0.4613931,1.224901097,-1.205245649,1.056345837,0.870481802,0.740827353,1.198764518,0.971441061,0.383894525,1.036628133,-0.438379524,0.541766195,0.864573535,1.456310097,0.030915297
Santo Tomas,SOUTH AMERICA,-0.130100209,-0.774923818,6.448936818,-1.062470685,-0.165700011,-0.164738732,-0.131796566,0.534055052,2.019287162,-0.59129581,-1.069305123,2.240781953,1.281519665,-1.0531629,-2.234112478,-0.670398025,-0.311532342,-1.552437717,-0.636352653,-2.789992099,-0.315486517,-0.096004679,0.275636445,-0.72507401,1.0674031,0.40815782,-0.753176731,0.24832975,-0.71791102
Santo angelo,SOUTH AMERICA,-0.12406479,-0.326693039,-0.344402597,0.182718705,-0.149678642,-0.153077456,-0.136066088,0.15738308,0.456369969,-0.551503774,0.410325996,0.243578864,0.307495073,-0.470952998,0.168976379,0.463265682,-0.458539889,-0.072146742,0.822592752,0.247928559,0.466326692,1.262727152,0.186894129,3.452075562,-1.501604205,0.168406078,3.193412041,0.80965793,1.064409745
Santos,SOUTH AMERICA,-0.058918947,2.400533238,0.273367781,0.215289551,-0.016529391,0.09491301,0.430782814,-1.057785228,-0.814690241,0.538984005,0.691646096,-1.32625878,0.210400489,-0.839505508,-0.152773088,0.885580789,-1.109730354,0.802908881,0.451608445,0.365259733,0.789926492,2.438125894,1.34000239,2.611970528,-0.656775813,1.702782908,2.335703011,3.322659374,0.635546104
Sanya,ASIA,-0.120082124,0.441073991,-0.398068365,0.542380052,-0.099881608,-0.108579277,-0.116432252,-0.301338492,0.432042075,1.429362745,1.096275096,-1.5270543,0.049904913,-0.740564214,0.383432461,1.123668743,-1.125157676,1.08666228,0.706615926,1.001749206,0.983513875,0.689768736,1.046145124,-0.142858214,0.504074608,1.013794196,-0.209492009,0.543876777,-0.406576585
Sao Borja,SOUTH AMERICA,-0.125347868,-0.074007332,-0.660525138,-0.350323586,-0.158835535,-0.156937186,-0.122441813,-0.352859198,0.601427776,-0.508642832,0.505469305,0.394652531,0.204986573,-0.401316563,0.508003339,0.481539881,-0.31373793,0.161248653,0.16535018,0.480244562,0.499076377,0.877588082,0.046788836,1.976533191,-1.273994309,0.131408293,2.072555877,0.432859802,0.520242695
Sao Carlos,SOUTH AMERICA,-0.109928442,0.095930965,0.272497846,0.424555162,-0.146758393,-0.122409203,-0.023046587,0.289029581,0.411085431,0.844671508,0.401200845,0.064515571,0.868357829,-0.89133908,-0.513835488,0.515091515,-0.85374649,0.346697691,0.261977544,-0.246970808,0.597253734,0.643771897,0.657519918,0.010672398,0.250471861,0.791391191,-0.028701961,1.553092939,-0.400467279
Sao Francisco do Sul,SOUTH AMERICA,-0.128572281,-0.004855665,-0.736111934,-0.122026082,-0.164060971,-0.162518978,-0.128139715,-0.709857895,-0.408746758,-0.587340219,0.511719325,-1.265646752,0.052736594,-0.715603374,-0.26731334,0.742217705,-0.998337587,0.692510249,0.301923315,0.215115454,0.637840273,1.263764256,0.864562723,1.77166965,-0.633634385,0.93942051,1.650689124,2.163871682,0.335392973
Sao Gabriel,SOUTH AMERICA,-0.126202591,0.227906328,-0.528756054,0.279615511,-0.157547605,-0.157058626,-0.127006666,-0.005645566,1.554307733,-0.6347369,0.380099102,-0.035328954,0.151756902,-0.404655199,0.186129133,0.482999549,-0.47319369,-0.572367431,0.807478919,0.247340625,0.42142211,0.879122234,-0.124833425,2.933929903,-1.591804531,-0.05803459,2.604710476,0.505910874,0.882009387
Sao Joao da Boa Vista,SOUTH AMERICA,-0.122646477,-0.291822189,0.798099944,0.73690518,-0.156574936,-0.151505858,-0.107950004,0.57663383,1.333093704,-0.633635496,0.461643285,0.481826081,0.922849484,-0.856188038,-0.355278631,0.47343111,-0.727355335,0.428343676,0.287791312,-0.142950659,0.61782182,0.759906923,0.737542774,-0.132207583,0.313593213,0.920812153,-0.075585324,1.856643328,-0.329541934
Sao Joao del Rei,SOUTH AMERICA,-0.122519493,-0.297043588,0.881356616,-0.030518805,-0.159975581,-0.149432295,-0.08890825,-0.285308491,1.467001713,-0.468812297,0.3706599,0.439530109,0.935032013,-0.88868466,-0.403394317,0.471511966,-0.748694031,0.326725683,0.245256126,-0.268071413,0.58026409,0.721253028,1.096502867,-0.481993331,0.629177557,1.009853064,-0.463378495,1.713948588,-0.590929875
Sao Jose de Ribamar,SOUTH AMERICA,-0.128978788,0.043242473,-0.77158178,-0.098782331,-0.163347546,-0.15780721,-0.111614665,-0.523137781,-0.596914138,-0.655747016,1.249792639,-0.679915024,1.876998764,-1.323311493,0.523439898,1.440174468,-1.426397028,0.987754071,1.080961727,0.815384323,1.352388647,1.532869012,1.914007838,-0.607265172,0.821429596,2.09935851,-0.654392776,-0.922817806,3.828196083
Sao Jose do Rio Preto,SOUTH AMERICA,-0.102216022,0.976203563,0.004192346,1.08807522,-0.08733236,-0.088443726,-0.075914394,0.078789834,-0.406088851,-0.547183831,0.748687925,0.631093424,1.13547699,-0.920935104,0.044909369,0.682867688,-0.7759636,0.710404201,0.502247913,0.239493913,0.821799395,0.409425433,0.550619563,-0.411588866,0.421015753,0.659261211,-0.288543605,1.722638792,-0.396605144
Sao Jose dos Campos,SOUTH AMERICA,-0.079270435,0.979131324,0.047214063,0.822174315,-0.006075382,-0.006026857,-0.004779368,-0.250834768,0.206145783,0.677538353,0.387886083,-0.361022244,0.57446339,-0.824391484,-0.480272688,0.547557411,-0.875235845,0.41461843,0.23798234,-0.149527452,0.572873625,0.518543574,0.487227058,0.041335991,0.118827117,0.607449889,0.087396345,1.517195252,-0.349596384
Sao Jose dos Pinhais,SOUTH AMERICA,-0.063556095,0.715714047,0.663018661,0.538896914,-0.082564393,-0.003604019,0.247228305,-0.660767336,-0.424729197,0.507543011,0.170989982,-0.165377347,0.602797697,-0.749201047,-0.652355185,0.42039566,-0.810976691,0.224061342,0.082254447,-0.421481311,0.414647711,0.9506376,0.369141174,1.671019171,-0.885130449,0.430503938,1.672989789,1.387713296,0.345164475
Sao Lourenco do Sul,SOUTH AMERICA,-0.12883622,0.009780824,-0.779866797,0.116034851,-0.163519628,-0.161783571,-0.126922894,-0.596446968,-0.328096782,-0.56676454,0.339632659,-1.090013807,-0.180789836,-0.455641368,-0.248800358,0.544985861,-0.758786662,-0.643299999,0.738179247,0.101220595,0.408023715,0.556950279,-0.240682484,1.724923365,-1.352199821,-0.147012174,1.73848069,0.352960192,0.789893776
Sao Luis,SOUTH AMERICA,-0.08193714,1.714396648,-0.77158178,0.208136047,0.007145615,0.03299619,0.108913147,-0.361045112,-0.558718685,-0.000175117,1.240858093,-0.652373045,1.928718773,-1.330528502,0.495610569,1.431678583,-1.430108159,0.979144266,1.072206754,0.791933012,1.347626233,1.749795382,2.053342808,-0.52692111,0.720617027,2.242963693,-0.525945088,-0.852739428,4.020815708
Sao Luiz Gonzaga,SOUTH AMERICA,-0.126850121,-0.52111353,-0.344402597,-0.40030999,-0.158362532,-0.160048331,-0.13634438,0.218540817,1.494437552,-0.156631343,0.447960081,0.086603238,0.225805514,-0.458141269,0.209172778,0.490700059,-0.470898537,0.427670942,0.846053474,0.332560897,0.485119365,1.398349512,0.209629763,3.702134633,-1.522660111,0.245468973,3.386333068,0.917186334,1.168105682
Sao Mateus,SOUTH AMERICA,-0.125586097,0.564797555,-0.771829065,-0.130162724,-0.159281874,-0.151354859,-0.098771314,0.05263286,1.012771673,-0.588082036,0.885660685,-0.580556513,0.818044756,-0.984723525,0.224371464,1.011024978,-1.071481891,0.796655498,0.624643599,0.521866964,0.965737292,0.395792463,0.033091464,0.67769548,-0.558903996,0.177810582,0.727437897,0.412639432,-0.06914882
Sao Paolo,SOUTH AMERICA,0.476249273,2.955515992,0.391808216,0.872410897,3.490076873,3.603698219,3.309704666,-0.948107603,-0.575992326,0.260964504,0.235002253,-0.598432812,0.58310089,-0.848005428,-0.75399258,0.518465227,-0.975389422,0.227513993,0.157710609,-0.399812841,0.49131426,0.830649,0.668382132,0.571625404,-0.106975635,0.776890374,0.509127682,1.7922773,-0.164805997
Sao Tome,AFRICA,-0.124886924,-0.614490335,-0.754324232,-0.551839465,-0.154744767,-0.149042333,-0.103926828,2.73895693,-0.77046498,-0.374018842,0.963087434,-1.449106123,1.429887349,-1.255709255,-0.09117202,1.293429677,-1.556136721,0.812906477,0.778599219,0.395129444,1.122162503,1.233716028,0.753798359,-0.531266441,-0.137575174,0.89551924,-0.128849695,1.792207188,-0.444349099
Sapele,AFRICA,-0.078897074,0.981960823,-0.726530796,0.412391136,-0.063360365,-0.090507371,-0.16009493,0.866772262,1.153433037,-0.663176514,1.171336839,-0.794724541,1.344892773,-1.170963605,0.583863762,1.379485932,-1.325865054,0.754057979,1.024512461,0.819910051,1.22312235,1.974956033,1.752288271,-0.223024165,0.239749369,1.841446533,-0.058155565,0.336252412,3.482255167
Sapporo,ASIA,0.025079913,1.258464491,-0.578839032,1.192835442,0.216330889,0.181530781,0.038326187,-0.668860001,-0.780664301,1.759100546,-1.008778462,-1.009204108,-1.202131616,0.950227293,-0.859750352,-0.930445848,0.665922157,-0.429364776,-0.589240244,-0.71651907,-1.01148813,0.377743302,-0.081720608,1.301407118,-0.957808814,-0.047219391,1.096690894,0.597166222,0.471927694
Saraburi,ASIA,-0.12570185,0.170014636,-0.763269072,0.897280131,-0.146653307,-0.150823692,-0.136665979,2.186502292,-0.783564752,-0.498936142,1.332759469,-0.189238252,0.677737279,-1.029508491,1.045262003,1.172943568,-0.85837696,1.148049623,0.933546956,1.175273192,1.265554766,0.384729326,0.636851502,-0.73786773,0.629574494,0.586618312,-0.713329022,0.492723143,-0.615997145
Sarajevo,EUROPE,-0.093028567,0.06252365,0.950476881,0.715460307,-0.088119055,-0.100552657,-0.121699226,-0.396631839,-0.732124811,0.587568337,-0.810201331,-0.215423019,-0.606205856,0.330252886,-0.846246857,-0.526259702,0.200223375,-1.993575305,-0.859966753,-0.973449694,-0.659244192,0.121997247,-0.373192105,1.485136877,-1.349089687,-0.359475515,1.22408741,-0.10520381,0.250583227
Saransk,EUROPE,-0.086163778,0.572710363,-0.499050734,1.238621297,-0.095176004,-0.110214267,-0.137860082,-0.619223775,-0.731915039,-0.584970784,-1.418189727,-0.920979494,-1.340028141,1.379639832,-1.044625169,-1.417226632,1.144149234,-0.245084638,-1.692820148,-1.060031768,-1.466754984,-0.686381075,-0.757001413,-0.090985264,-0.874491069,-0.779371787,-0.136975848,-0.445263069,-0.400423137
Sarapul,EUROPE,-0.110789843,0.420613536,-0.577646437,1.161782501,-0.141671878,-0.151824771,-0.15644038,-0.696068496,-0.443447138,-0.577781735,-1.539780817,-0.834891438,-1.360756898,1.530591425,-0.940039762,-1.513708333,1.308151008,-0.227912913,-1.32032402,-1.036677889,-1.596965617,-0.663246527,-0.796271075,-0.226118931,-0.782390452,-0.75440213,-0.200105058,-0.407359013,-0.390967839
Sarasota,NORTH AMERICA,-0.019073652,0.774770421,-0.776175386,1.175304557,-0.070676885,-0.073066062,-0.067376061,-0.419443709,-0.747604893,1.979850135,0.768346193,0.107598512,0.163305624,-0.356119214,0.575410653,0.597113582,-0.415756873,1.160679534,0.389185737,0.853463761,0.632271849,0.46269739,0.466185881,0.378842762,0.004589675,0.522327516,0.696762721,1.530377818,0.00705121
Saratoga Springs,NORTH AMERICA,-0.107183717,-0.13985522,-0.329841553,-0.005627524,-0.155728192,-0.155200165,-0.125361757,-0.728042983,-0.58673291,0.142134395,-0.992303625,0.359672636,-0.898304105,1.046788648,-0.383808047,-1.140286924,1.144392924,0.076052651,-1.388408382,-0.623278829,-1.079605921,0.095878259,-0.507974949,1.063512181,-1.409825163,-0.434924292,1.133453849,0.077609841,0.108755543
Saratov,EUROPE,-0.046667433,1.394083785,-0.540840486,0.812243265,0.012809772,-0.038879429,-0.195595882,-0.683113224,-0.715966177,-0.625585056,-1.230722499,-0.786703317,-1.292980337,1.484206456,-0.558910348,-1.210875019,1.141062337,0.088914465,-1.161882628,-0.605786513,-1.362648401,-0.789709008,-0.949511733,-0.036312101,-1.254682677,-0.932135568,-0.141141798,-0.677159202,-0.361026064
Sargodha,ASIA,1.118098698,-0.713380882,-0.373687888,0.778584018,0.600044122,0.730750713,1.01226671,2.869868968,-0.801714993,-0.568984093,0.853289887,1.138141807,-0.464151297,0.543972038,1.941933368,0.08843111,0.848400653,1.572701572,0.410837032,1.685061902,0.296651637,-0.866598891,-0.438254683,-0.743020083,1.234380511,-0.58908775,-0.739749891,-0.258771152,-0.587013165
Sarh,AFRICA,-0.128292016,-0.780185538,-0.164498633,0.733009221,-0.140145991,-0.126975849,-0.062204218,0.682171732,1.66241515,-0.556863526,1.355114876,1.164412159,0.694096442,-0.931303573,1.762689338,1.029765594,-0.339454737,0.922855728,1.039106064,1.442916578,1.316490877,0.03202898,0.679010608,-0.86580493,1.492335475,0.725923715,-0.918136345,-0.674023262,1.985988927
Sari,ASIA,-0.108314089,0.587240673,0.539890692,1.046753711,-0.103856085,-0.11418404,-0.126185276,0.402232307,-0.505117964,-0.617868937,0.1377779,-0.57421079,-0.800066766,0.492359261,0.415028316,-0.032239628,0.241078668,-0.797222043,0.869560586,0.689289318,-0.083767522,-0.48973741,-0.518901637,-0.277120923,-0.24137932,-0.485151829,-0.340103757,-0.949436013,0.09979902
Sarmiento,SOUTH AMERICA,-0.128137872,-0.341619047,0.087648593,-1.564089628,-0.164444347,-0.164211483,-0.133672912,-1.025557019,0.753678036,-0.483801642,-0.640236296,0.290497255,-0.012399097,-0.159482903,-0.980263772,-0.257503905,-0.179515992,-2.025737322,0.29109661,-1.167277346,-0.359284814,-1.23058444,-1.152308093,-0.60993053,-0.817983635,-1.172551928,-0.697550815,-1.192716786,-0.59408164
Sarnia,NORTH AMERICA,-0.073889199,0.832987594,-0.481980756,0.471787317,-0.135000098,-0.139526914,-0.128548635,-0.206569653,-0.721188447,0.498174197,-0.916175458,-0.520329716,-1.070720155,0.986050422,-0.480293426,-0.892287572,0.807302915,-0.343467191,-1.23840204,-0.556391459,-0.979509252,-0.18557937,-0.534338875,0.685998046,-1.229529694,-0.567990898,0.587712496,-0.19844783,-0.099489235
Sarqan,ASIA,-0.124181543,-0.762292709,0.844113196,-1.865977176,-0.160876997,-0.16326596,-0.141205984,0.304525083,0.093399814,-0.535591798,-1.189821994,0.81352106,-0.905557542,1.486944001,-0.211731896,-1.389847242,1.520354091,-0.827540114,-1.59148659,-0.594963744,-1.378446186,-0.958276697,-1.013213554,-0.326483458,-0.952050285,-0.995410624,-0.359892905,-0.890469288,-0.519791741
Saryshaghan,ASIA,-0.130709464,-0.709002481,-0.09377511,-3.199649914,-0.165787621,-0.16550441,-0.134571684,-1.053614919,1.069712884,-0.217390613,-1.155981417,0.158271766,-1.235373142,1.963485334,0.224717164,-1.552891424,1.924784234,-0.521778006,0.121285143,-0.07027536,-1.534092185,-1.224645787,-1.19264551,-0.76985203,-1.022459862,-1.205970739,-0.687960139,-1.126133778,-0.626299692
Saseba,ASIA,-0.116275166,-0.310572148,-0.756218992,0.58072875,-0.119946692,-0.136521539,-0.164261684,-0.164904463,-0.775411318,-0.259105693,-0.043919292,-1.412038645,-1.112662895,0.442806275,0.055183178,-0.056403642,0.092956388,0.655268834,-0.501591233,0.40596576,-0.183284403,1.486765266,1.400889011,1.133000587,-0.134490311,1.346683346,1.196927229,2.197372934,0.136791855
Saskatoon,NORTH AMERICA,-0.072520177,1.870332634,0.044092034,0.320295956,-0.128532441,-0.124894807,-0.090703664,-0.199642208,-0.775149656,-0.520137915,-1.632094874,0.372715663,-1.136186123,1.764244467,-0.842955515,-1.892275914,1.79811178,-0.56461106,-1.906548344,-1.101964478,-1.812748216,-0.915991726,-0.803232881,-0.513977631,0.017019885,-0.803814836,-0.528903827,-0.522869137,-0.617894983
Sasovo,EUROPE,-0.123922158,-0.586330762,-0.587909585,1.165416646,-0.159718802,-0.160863689,-0.135297943,0.060209359,-0.470207553,-0.611006651,-1.351939076,-0.788289005,-1.253180105,1.287517545,-0.94179677,-1.270147191,1.022673603,-0.204478902,-1.164325731,-1.004807179,-1.388456272,-0.627692332,-0.692461547,-0.002228832,-0.876727549,-0.739778329,-0.089118379,-0.385160014,-0.318183059
Sassandra,AFRICA,-0.128973352,-0.728292318,-0.778209347,-1.015407144,-0.160893578,-0.159712323,-0.126985368,0.646979972,1.112793423,-0.58863766,1.122331479,-1.602355825,1.178248439,-1.177607884,0.219851116,1.417601478,-1.548807377,0.841520619,1.018264198,0.71564324,1.187973807,0.704179399,2.010145347,-0.135496748,0.853188477,1.114025763,0.282296504,-0.270859183,0.207167285
Sassari,EUROPE,-0.117547709,0.334530785,-0.493964195,0.296415479,-0.134582663,-0.149788068,-0.170781684,-0.321300019,0.160851547,0.506256493,-0.114454849,-0.785559523,-0.482221191,-0.081882875,-0.200560951,0.187555505,-0.317464889,-0.87095286,0.680490537,-0.16458785,0.023453806,-0.515742965,-0.556225177,-0.668224496,-0.249319092,-0.532625497,-0.504654492,-1.011531227,0.071426716
Satadougou,AFRICA,-0.130777913,-0.785630187,-0.369669888,-3.457912048,-0.165684775,-0.16560377,-0.135293683,-1.061753604,4.196599343,-0.645078655,1.395395348,0.537644978,0.353462863,-0.787916575,1.829763007,1.077258644,-0.362080657,1.013648166,0.990552475,1.657524255,1.280548814,0.160545154,1.235666953,-0.86580493,1.96005243,1.156321445,-0.92772702,-1.05955077,-0.777584454
Saudarkrokur,NORTH AMERICA,-0.128155094,0.062111091,-0.089351819,-2.241944772,-0.165764318,-0.165429267,-0.134345926,-1.050496405,-0.586032852,-0.22965114,-1.542244117,-1.891966879,-0.757179263,-0.27281558,-3.011901516,-0.597666806,-0.777716208,-1.819074202,-0.624293663,-2.595910595,-0.82063278,-0.755067967,-0.888386141,-0.029643946,-1.266359572,-0.905649015,-0.054975575,-0.755171303,-0.308721758
Sault Ste. Marie,NORTH AMERICA,-0.102391653,0.891459363,-0.411870473,0.471771464,-0.144770034,-0.150782737,-0.14246966,-0.382314198,-0.76490995,-0.249988714,-1.362162992,0.017944809,-1.044773687,1.196851087,-0.847898352,-1.396649998,1.216519448,-1.272983565,-1.251544304,-1.11928685,-1.374783445,-0.07560293,-0.497497368,0.643854027,-1.222250429,-0.465221912,0.73345785,-0.116687813,0.03115867
Saurimo,AFRICA,-0.127955838,-0.444905939,0.930271563,0.675231174,-0.165714576,-0.130550497,0.004555507,-0.893016237,2.194129167,-0.568671733,0.74186247,1.493753182,1.399867614,-1.218198827,0.360091182,0.676065225,-0.613544484,0.458728209,0.615096914,0.003056433,0.956037469,0.565363372,0.480012687,-0.86580493,0.523853643,0.567314906,-0.790260675,0.543197359,-0.734160124
Savannah,NORTH AMERICA,-0.088252699,1.571717244,-0.737526445,0.186816175,-0.129107842,-0.131110332,-0.113661394,-0.99545871,-0.797706823,4.281168637,0.351287065,0.208662395,-0.382142336,0.160491736,0.566850905,0.092826412,0.169339084,1.039854285,0.186678599,0.701658188,0.155511468,0.430666557,0.162034599,1.090302753,-0.752479339,0.135029924,1.118428349,0.936583717,0.262812036
Savannakhet,ASIA,-0.124453667,-0.377310756,-0.46462407,-0.486644643,-0.145645459,-0.149266695,-0.133651614,1.632393969,-0.248725844,-0.317075955,1.166145543,-0.339234227,0.284629926,-0.835374291,0.901085747,0.979599859,-0.703103184,1.135151196,0.72070279,1.026342815,1.063337362,0.830401834,1.594033052,-0.79762787,1.086726897,1.386597938,-0.783866892,1.252957208,-0.731358554
Saveh,ASIA,-0.125346669,0.134651555,1.390819489,0.409262285,-0.148607384,-0.143572187,-0.10156347,-0.456949426,0.021519477,-0.573303488,0.037850624,0.9042217,-0.683167056,0.908536965,1.400667787,-0.345027142,1.089650502,-1.85214902,1.083622769,0.937045724,-0.338378564,-1.06069653,-0.966755978,-0.83382063,0.35745401,-0.968533072,-0.890049367,-1.278323511,-0.304219236
Savetskaya Gavan,ASIA,-0.127703223,-0.332755635,-0.753669172,-1.017580306,-0.157179241,-0.161868864,-0.147351851,-1.061753604,-0.755957678,-0.693354479,-1.775008046,-0.559785924,-1.261451712,1.413903106,-1.593752065,-1.764975744,1.281389634,-1.086935067,-2.051822053,-1.607506593,-1.753661366,-0.339786407,-0.410099633,-0.162150331,-0.26960356,-0.347525038,-0.198835703,0.153211167,-0.47501493
Savonlinna,EUROPE,-0.108718046,-0.196515356,-0.648838327,-1.468256313,-0.165334784,-0.164612128,-0.132448992,-1.034819297,-0.816627279,0.375463328,-1.468292217,-1.484213651,-1.356881364,0.857161634,-1.472899022,-1.104635315,0.56897043,-0.735521995,-1.244026141,-1.436928047,-1.265942208,-0.545783453,-0.666746444,0.125708368,-0.860561817,-0.69196071,0.007963231,-0.328921152,-0.277504268
Sawahlunto,MALAY ARCHIPELAGO,-0.121611386,-0.756364746,0.091367694,-1.67444018,-0.163449047,-0.156968169,-0.107947874,1.36804976,-0.374716425,-0.622989093,0.934761256,-0.989307668,2.214486109,-1.363399917,-0.15881579,1.284284371,-1.578601946,0.642692669,0.827510414,0.264479366,1.158097557,2.087586138,0.893860425,2.177192588,-0.896378657,1.004672598,2.337477247,2.026296321,1.941928714
