City,Region,tif_count,Longitude,Latitude,tif_count,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
San Rafael1,SOUTH AMERICA,47.0,-68.32907801,-34.61382979,47.0,14.37553195,15.21205683,47.97140974,600.1229261,30.52765968,-1.182978734,31.71063857,21.68617042,6.906028321,21.68617042,6.906028321,306.6808511,38.14893617,10.85106383,37.19612811,110.1489362,41.4893617,110.1489362,41.4893617,C,-1.63733294565486,-1.4987213644124702,0.8138586437440313,0.8164720248472788
San Rafael2,SOUTH AMERICA,1.999999999,-60.67916667,-16.78333333,1.999999999,25.36874962,11.5291667,63.34706688,192.6667404,33.45000076,15.25,18.20000076,26.69999981,22.875,27.25,22.57499981,1303.5,209.0,24.0,60.12867928,598.5,108.0,421.5,134.5,F,2.775556332706139,-0.5544750304291239,0.9490130505709612,0.9375175018144062
San Ramon,SOUTH AMERICA,6.0,-75.35694444,-11.12222222,6.0,22.17013868,11.81805547,82.45380529,62.62039248,28.91666698,14.58333333,14.33333365,22.51111126,21.26666705,22.72500006,21.26666705,1728.333333,230.0,61.33333333,43.97700119,671.8333333,191.1666667,502.1666667,191.1666667,F,3.0241079969724693,1.3823096965853894,0.9490130505709612,0.8971487308287709
San Ramon de la Nueva Oran,SOUTH AMERICA,18.0,-64.32361111,-23.13287037,18.0,22.59189828,12.80972205,52.20178201,423.8230964,33.5388883,9.0,24.5388883,27.12685193,17.02222252,27.12685193,16.91481505,1149.222222,212.3888889,4.833333334,86.75415844,610.3888889,31.38888889,610.3888889,31.44444444,F,1.7584851440540066,-1.3007109968303598,0.9490130505709612,0.9396980393120983
San Salvador,NORTH AMERICA,456.0,-89.18020833,13.74296418,456.0,23.44971667,11.35879021,74.9248942,83.17484988,31.15460518,15.98486838,15.16973679,23.43947366,22.74298242,24.6028874,22.49554092,1868.945175,368.9780702,3.311403509,95.76845812,996.6425439,16.58991228,248.0570175,55.43859648,F,3.401478450993827,-0.7988035892188852,0.9490130505709612,0.9398866478306196
San Salvador de Jujuy,SOUTH AMERICA,73.0,-65.29166667,-24.19828767,73.0,17.30142695,12.72751137,52.09271637,404.9294843,28.03287668,3.600000002,24.43287661,21.61712336,13.70936071,21.61712336,11.93515981,849.9178082,192.4931507,6.890410959,99.26880583,514.6164384,23.42465753,514.6164384,28.49315068,F,0.426765110674655,-0.8701729876517843,0.9490130505709612,0.8383779682494656
b'53616e2053656261737469ccc16e',EUROPE,179.0,-1.973603352,43.28724395,179.0,14.11527006,7.679608904,40.26090524,430.6661789,24.18826815,5.118435748,19.06983238,12.29664813,19.29348232,19.64953457,9.19832399,1285.458101,147.0,68.92178771,21.62697647,398.6759777,235.7877095,253.7988827,348.4636872,B,0.008326193410171403,2.7384751458082754,0.7018229166666673,0.7312593556174503
San-Pedro,AFRICA,33.99999999,-6.655147059,4.76495098,33.99999999,26.25061265,6.646813869,70.81419552,97.24822505,31.35882355,21.97352931,9.385294241,26.74999989,26.70294105,27.36225493,24.87745083,1739.176471,395.7058824,35.32352941,69.71221699,815.5,174.3823529,281.2058824,336.5588235,F,4.349441227517248,0.9478612502615831,0.9490130505709612,0.8649531112029799
Sanaa,ASIA,194.0,44.20244845,15.38019759,194.0,19.55917093,13.81971643,58.92840857,318.2404049,30.21391751,6.767010295,23.44690721,20.31503425,16.37611681,23.19982826,15.47783503,252.7989691,50.36597939,4.510309279,79.61964947,110.7371134,17.88659794,97.38144331,23.96391753,C,-0.15946808672141646,-2.2460382585092207,0.8138586437440313,0.8204506591822682
Sanandaj,ASIA,54.99999999,46.99106061,35.30681818,54.99999999,12.90272723,15.26515147,36.51626823,964.9458507,35.92545464,-5.876363616,41.80181836,2.655454523,24.49090906,24.91696961,1.028484854,504.8,94.25454546,1.0,79.40278959,237.1636364,3.0,4.672727272,206.0909091,C,-2.1379193104520366,-2.17588140847713,0.8138586437440313,0.8200126493635443
Sancti Spiritus,NORTH AMERICA,24.0,-79.44583333,21.93472222,24.0,25.76354162,9.587499976,62.57855892,204.0149326,32.89166721,17.5708336,15.3208336,27.59305588,22.99791638,28.02430598,22.99791638,1482.708333,236.125,26.20833334,68.26974424,630.7916667,105.625,594.875,105.625,F,3.2515435064520757,-0.12162717924516771,0.9490130505709612,0.9373948897801121
Sand Point,NORTH AMERICA,1.999999999,-160.5,55.3375,1.999999999,4.237499952,4.558333396,27.62603664,451.9595184,13.8499999,-2.649999976,16.5,5.424999952,1.800000011,10.36666679,-0.533333346,754.0,95.0,36.00000001,31.58551597,266.0,122.5,219.0,142.5,B,-2.8594804152299016,3.1709384446703752,0.7018229166666673,0.7165191559333405
Sandakan,MALAY ARCHIPELAGO,59.00000002,118.0733051,5.871186441,59.00000002,27.13961866,7.648728807,85.38847726,45.69819797,31.92372855,22.96610173,8.957626828,26.63107355,27.49689267,27.67372872,26.51807908,2539.288136,334.0508475,112.5932203,30.42394971,887.5762712,394.9152543,434.5084746,856.4576272,G,5.6349381046829965,3.9861638864565103,0.9870725388601025,0.9802495996351308
Sandnes,EUROPE,65.32006818,5.723472697,58.8689538,65.32006818,7.591101376,6.355983276,31.60156453,525.1605797,18.48465167,-1.628096697,20.11274864,8.320211919,9.668337701,14.16187433,1.513389616,1237.334751,154.9493895,55.94917231,32.30489297,440.9703166,189.4444021,276.0770891,319.0518713,B,-1.5327117434321509,3.4095794173878993,0.7018229166666673,0.731804215536601
Santa Rosa3,SOUTH AMERICA,43.0,-54.47267442,-27.85968992,43.0,20.02344961,11.72945732,52.96354728,393.2603597,31.0302325,8.883720886,22.14651143,17.24534869,16.14341093,24.751938,15.2050388,1822.604651,184.4418605,132.1860465,9.392420015,487.6976744,418.6511628,447.3023256,431.1162791,D,1.8349990317988347,3.640679499087454,0.7767943262411352,0.5288806835397255
Sanford,NORTH AMERICA,431.8025358,-81.30958451,28.71814453,431.8025358,21.90929568,11.97330379,48.72603032,475.0550414,33.242919,8.671266606,24.57165246,27.31333997,16.92976082,27.31820338,15.76826617,1242.328812,179.0551976,49.37005867,49.50599196,522.0929549,164.0446483,520.8169087,191.3905822,D,1.6576024809731018,0.29905426374606014,0.12758865248226947,0.12917230283463804
Sangli,ASIA,748.6140364,74.57854542,16.82687934,748.6140364,25.2655716,12.42631539,54.36583197,242.6892318,37.18445382,14.32767088,22.85678293,24.38524296,24.65719594,28.70699945,22.66199125,670.9248921,148.2458639,0.0,87.93134621,346.377282,8.373508942,101.1648636,39.41388766,E,1.730693803419421,-2.8137611880166293,0.6030216802168021,0.6379569017451064
Sangolqui,SOUTH AMERICA,129.4936789,-78.45568647,-0.315446364,129.4936789,14.83203955,12.49612215,90.92438089,16.88271624,21.85763964,8.112594875,13.7450448,14.86072063,14.84000521,14.99167764,14.67101982,1166.894439,167.4843722,19.1672014,46.06936098,446.7755854,105.5715306,319.8095816,340.1913714,F,1.000750743319012,1.0996570747590677,0.0057096247960848326,0.14824492039717538
Sanliurfa,ASIA,77.99999999,38.80277778,37.16527778,77.99999999,18.25064106,12.61923084,33.22470719,963.3115367,39.26282085,1.282051281,37.98076952,6.67628202,29.78803437,30.15811986,6.67628202,447.0641026,77.24358975,1.0,78.92246765,218.0128205,4.897435897,7.692307692,218.0128205,C,-1.0383676805054316,-2.5936223309888473,0.8138586437440313,0.8193434827100685
Sanming,ASIA,1.0,117.575,26.23333333,1.0,19.78333282,9.100000382,32.73381043,674.0560303,33.70000076,5.900000095,27.80000114,23.04999924,16.38333321,27.64999962,11.14999962,1556.0,271.0,39.99999999,61.10464859,738.0,148.0,520.0,194.0,D,1.3300067658849635,0.8209192537147533,0.12758865248226947,0.13658368959126183
Santa Ana,NORTH AMERICA,73.0,-89.54520548,14.00216895,73.0,23.76375567,11.69509131,74.74019915,91.72220758,31.65342467,16.0041095,15.64931517,23.84452052,22.84680369,25.00273963,22.66210033,1617.232877,312.5753425,3.219178082,95.32293921,862.5753425,13.4109589,227.890411,39.05479452,F,3.1062944105401264,-1.192740612520155,0.9490130505709612,0.9382111378122867
Santa Barbara1,NORTH AMERICA,5.0,-105.8216667,26.81,5.0,15.23500004,17.10666656,55.14750366,474.2193603,30.37999954,-0.64000001,31.02000008,19.43333359,12.93666687,20.6800003,9.253333473,527.6,134.8,3.600000001,113.6390961,374.0,17.4,322.6,31.4,C,-0.5350787287104893,-2.0812875289766826,0.8138586437440313,0.8224272818886321
Santa Barbara2,NORTH AMERICA,164.9999999,-119.7571212,34.43808081,164.9999999,16.050101,12.03595957,58.61288438,303.8000571,26.29272728,5.753939418,20.53878792,12.88676768,19.34454541,19.95686869,12.4973737,442.7757576,104.3393939,0.048484848,103.6294133,282.2666667,3.048484848,8.139393939,257.2121212,C,-0.2587799219061346,-1.4216025345103094,0.8138586437440313,0.8199223744582468
Santa Barbara3,SOUTH AMERICA,4.999999998,-72.02666667,-37.66333333,4.999999998,12.58833351,12.61333332,52.51181259,431.2526489,27.18000069,3.159999991,24.02000008,8.05,17.62333298,18.23999977,7.530000019,1444.4,263.0,33.6,71.21631012,741.2,108.6,129.6,688.0,B,0.3796806422114147,1.3336279115551604,0.7018229166666673,0.7325463630575958
Santa Clara,NORTH AMERICA,63.99999999,-79.98177083,22.4109375,63.99999999,24.74667943,10.08736975,64.05283809,205.2761879,32.09374955,16.34531221,15.74843734,26.56900993,22.04062465,27.01197895,22.04062465,1421.734375,218.875,30.296875,61.8346892,568.0625,107.8125,536.21875,107.8125,F,2.8928888082439363,-0.052210599631911526,0.9490130505709612,0.9371906008965157
Santa Cruz de Tenerife,AFRICA,91.99999998,-16.30652174,28.46802536,91.99999998,18.62300728,7.821376832,49.47176112,284.7974041,27.65652173,11.85000002,15.8065217,16.37626822,21.442029,22.41521752,15.52789856,330.9565218,63.47826088,0.608695653,80.90190232,168.326087,4.336956523,11.32608696,143.9456522,C,0.06907302521316927,-1.2991896158456584,0.8138586437440313,0.8184840286791867
Santa Cruz do Sul,SOUTH AMERICA,65.0,-52.43423077,-29.73089744,65.0,19.79980768,9.716538488,49.08503717,392.4331867,29.9523078,10.15692309,19.79538466,24.09128198,15.03461533,24.30051275,15.03461533,1354.815385,167.8307692,70.4923077,29.51584945,468.8,224.2,456.4153846,224.2,D,1.4356135707938222,1.6957932805684022,0.7767943262411352,0.7375585748222708
Santa Cruz1,SOUTH AMERICA,13.0,-63.24038462,-17.76282051,13.0,24.09967936,9.93653877,61.42405642,230.9851837,31.39999962,15.22307682,16.17692331,26.22948749,22.25641016,26.22948749,20.8871793,1249.769231,193.1538462,45.84615385,47.16444661,514.4615385,150.8461538,514.4615385,194.7692308,F,2.5997948732608425,0.5148271408356686,0.9490130505709612,0.9387603114566244
Santa Cruz2,SOUTH AMERICA,2.999999999,-36.02777778,-6.222222222,2.999999999,24.88888931,9.711111387,75.08696493,120.2015305,31.56666692,18.63333384,12.93333308,25.24444453,25.02222188,26.11666679,23.17222277,555.9999999,140.0,3.0,90.96213023,317.3333333,18.0,99.66666666,121.0,E,2.2542460519311285,-2.004979475342007,0.3969783197831978,0.4266800193351326
Santa Fe1,NORTH AMERICA,107.0,-105.9814642,35.66183801,107.0,10.24626169,17.19626172,43.06372202,836.7375483,30.97757006,-8.952336338,39.92990608,19.96619938,5.140031161,20.71355139,0.138785065,384.9158878,70.67289719,15.17757009,58.18139994,185.4205607,51.72897196,168.8878505,59.6728972,C,-2.459560308773287,-1.453503556155065,0.8138586437440313,0.5620619728638762
Santa Fe2,SOUTH AMERICA,114.0,-60.71461988,-31.60307018,114.0,18.61736122,11.25007312,45.832642,484.7776564,31.35350888,6.811403525,24.54210542,24.03274852,12.6597953,24.58216359,12.6597953,1028.254386,146.4912281,31.92982456,49.68347931,392.5526316,103.4912281,350.4824561,103.4912281,D,0.5109542597020299,-0.12373067126350519,0.7767943262411352,0.6162833574784046
Santa Ines,SOUTH AMERICA,42.0,-45.37380952,-3.65515873,42.0,26.90654773,10.17936502,78.56372888,63.13983681,33.64285669,20.68571459,12.9571421,26.32658722,27.44285711,27.7861112,26.32658722,1928.595238,390.5238095,32.33333333,81.37014571,1018.190476,106.8095238,212.9761905,1018.190476,G,5.059946464063703,0.7607865488137734,0.9870725388601025,0.9462128289223852
Santa Lucia,SOUTH AMERICA,9.999999997,-56.39333333,-34.45,9.999999997,16.68791657,10.61916666,45.16881371,471.2972046,29.45999985,5.950000048,23.51000004,17.20499973,11.21833344,22.50000019,10.98833342,1124.6,110.9,81.8,9.531801606,308.6,260.5,269.1,260.9,D,0.09468236054752083,2.00885189888191,0.7767943262411352,0.7564511523138634
Santa Maria1,NORTH AMERICA,97.0,-120.4381443,34.92431271,97.0,15.09484541,13.95618551,65.35907431,264.4168286,25.40103083,4.046391708,21.35463899,12.36941579,17.81718215,18.29673537,11.85188999,447.814433,95.4742268,0.0,97.76821569,267.2164948,2.0,9.0,253.9484536,C,-0.4650198931443382,-1.4454556909554497,0.8138586437440313,0.8198398614904382
Santa Maria2,SOUTH AMERICA,123.0,-53.79728997,-29.69552846,123.0,19.89271674,10.57107044,50.04020263,403.0030346,30.84959333,9.724390286,21.12520302,17.52113814,20.21178844,24.71598911,15.03536586,1677.056911,153.4227642,129.1138211,5.74260179,435.0650407,407.6178862,410.5203252,422.7560976,D,1.7127664378296494,3.5293049628701514,0.7767943262411352,0.6151082699673083
Santa Marta,SOUTH AMERICA,46.99999998,-74.18741135,11.24024823,46.99999998,28.0041665,8.39592191,81.21153811,51.64535043,32.71489338,22.37659576,10.33829762,27.82517729,27.54468086,28.62198578,27.3563829,814.2340426,172.2553191,3.723404255,78.53368865,416.5957447,23.76595745,220.5957447,55.12765962,F,3.302874259737062,-1.7908591900804725,0.9490130505709612,0.9387196521169539
Santa Rita,SOUTH AMERICA,2.999999989,-71.51944444,10.53888889,2.999999989,27.6513888,8.241666476,75.6116155,68.59063975,32.83333333,21.93333308,10.90000025,27.98333359,26.75555547,28.36111005,26.71666654,750.0000001,118.0,13.33333333,55.75216294,314.0,46.66666667,234.6666667,71.0,F,2.921310846368487,-1.4232747786411408,0.9490130505709612,0.9366935479610154
Santa Rosa de Copan,NORTH AMERICA,13.0,-88.78205128,14.77692308,13.0,20.82339742,10.10192321,65.40164009,152.4349248,29.02307701,13.576923,15.44615401,21.52179513,19.88333335,22.52307716,18.79871823,1483.923077,267.7692308,21.92307692,73.5124365,665.6923077,88.38461538,451.1538462,173.1538462,F,2.3602441804543606,0.3585752353434925,0.9490130505709612,0.9386398849128363
Santa Rosa1,NORTH AMERICA,203.0,-122.7132184,38.42660099,203.0,14.82430211,15.05229877,56.37172244,440.1441428,29.57339898,2.870443341,26.70295569,9.454187243,19.8472906,20.02372731,9.454187243,839.0640394,176.6108374,1.729064039,92.87856669,460.0492611,9.729064039,16.50246305,460.0492611,C,-0.2238446578005237,-1.1632109453462989,0.8138586437440313,0.8215163345281168
Santa Rosa2,SOUTH AMERICA,56.0,-64.29360119,-36.61785714,56.0,15.81577384,14.21726177,46.77802869,591.7433341,31.78571425,1.392857117,30.39285752,22.18750017,8.519345301,23.17351205,8.519345301,704.2321428,99.35714286,20.08928571,49.59701681,275.9642857,66.33928571,261.2321429,66.33928571,C,-0.7062734737816702,-0.9711481854363064,0.8138586437440313,0.8230860242112564
Santa Rosalia,NORTH AMERICA,8.0,-112.275,27.33958333,8.0,23.43437505,11.59999979,46.88225079,539.9598312,35.84999943,11.11250007,24.73749972,29.63541651,24.63750029,30.0958333,16.94791675,137.0,40.87500001,0.0,105.0706492,86.75000002,0.5,86.25000002,29.375,E,0.6757862661139751,-3.4059645921769155,0.6030216802168021,0.5792743917838629
Santana do Livramento,SOUTH AMERICA,47.00931556,-55.52254033,-30.87453298,47.00931556,18.57740541,11.25560138,48.1454589,448.001387,30.87783541,7.499389842,23.37844553,22.72052327,13.12778215,24.02773216,13.12778215,1520.988419,147.8572057,102.4197137,11.18960287,428.3665575,332.4736111,412.0782328,332.4736111,D,1.181473807163725,2.6464554624322947,0.7767943262411352,0.756044132591556
Santander,EUROPE,149.0,-3.856767338,43.44149888,149.0,14.28291385,9.079921658,47.49863618,376.2910078,24.49328855,5.377852353,19.11543618,12.90335573,18.84563758,19.24038025,10.15738254,1160.637584,143.7181208,52.8590604,27.55645336,383.6040268,188.1677852,210.9865772,319.6442953,B,0.004264779586532197,1.9576420182020104,0.7018229166666673,0.728373675273555
Santarem,SOUTH AMERICA,45.0,-54.72425926,-2.441481481,45.0,26.3758333,7.822777674,76.48224843,65.08705385,31.82666647,21.59777768,10.22888879,25.8274072,27.13407406,27.20370365,25.81259236,2169.088889,379.3333333,37.24444444,68.57697059,1028.955556,145.8,156.9333333,952.1999997,G,5.00890487343405,1.5061862674387863,0.9870725388601025,0.9474148999649536
Santiago Ixcuintla,NORTH AMERICA,14.0,-105.2095238,21.81488095,14.0,26.31845243,14.83809505,68.65016011,268.4163295,35.8071428,14.1928572,21.61428547,28.82857173,25.42142868,28.89166668,22.86071423,1422.642857,417.2142857,1.0,128.4891445,1088.571429,10.0,880.0714286,67.42857142,F,4.120356825840567,-1.6072129600174152,0.9490130505709612,0.9361668124905868
Santiago Tuxtla,NORTH AMERICA,7.999999999,-95.30208333,18.47708333,7.999999999,24.88020849,9.733333349,57.04556608,232.7924175,33.80000019,16.73749995,17.06250024,25.7750001,24.23750019,27.37083292,21.6604166,2183.75,449.625,25.87499999,78.33442688,1109.0,101.875,347.0,236.5,F,3.969717197536129,0.4247987557693143,0.9490130505709612,0.9394077629611656
Santiago de Compostela,EUROPE,40.0,-8.535833333,42.89541667,40.0,13.10270836,7.995833337,43.23601522,391.8226364,23.6099999,5.11750002,18.49249992,8.884166694,17.97041683,18.2125001,8.610833359,1690.35,244.85,36.775,47.06066732,666.55,162.95,199.6,665.925,B,0.49206214177625324,2.6621627325086834,0.7018229166666673,0.7327554614217694
Santiago de Cuba,NORTH AMERICA,90.99999996,-75.82930403,20.03131868,90.99999996,26.25815018,8.647435849,66.25610276,143.7503129,32.47582406,19.42527484,13.05054922,27.42857134,24.44267401,27.96263737,24.44267401,1155.010989,184.989011,37.37362637,50.93000257,406.0659341,120.1868132,326.2967033,120.1868132,F,2.9463838144451397,-0.2507817706917382,0.9490130505709612,0.9389385242971022
Santo angelo,SOUTH AMERICA,37.0,-54.26171171,-28.29256757,37.0,19.84921151,11.46328826,52.25311073,392.6768593,30.91891866,8.981081035,21.93783781,18.58243241,21.53108084,24.65090092,15.07882884,1836.378378,187.5135135,134.8108108,9.891503179,486.0540541,433.5405405,450.2702703,444.3243243,D,2.008637570138279,3.72293741629059,0.0398439716312057,0.33299901040617663
Santiago del Estero,SOUTH AMERICA,112.0,-64.2656994,-27.77611607,112.0,20.61454601,13.69040199,47.84317109,517.1685001,33.82053638,5.205357155,28.61517928,26.51398812,13.82127998,26.51398812,13.82127998,654.5714286,138.9375,4.098214286,87.67368092,362.7678571,15.92857143,362.7678571,15.92857143,E,0.4629010570979444,-2.0816606185391775,0.6030216802168021,0.581967441546174
Santiago1,SOUTH AMERICA,20.0,-80.97583333,8.112083333,20.0,26.77854166,9.757916975,74.20547447,71.55593071,34.16000004,21.01000004,13.15,26.11083317,27.4375,27.79499989,26.09833307,2153.6,409.85,7.999999999,73.8135746,1001.25,83.34999999,114.85,991.25,F,4.92438005477149,0.43470483343594846,0.045277324632952774,0.23867955247656425
Santiago2,SOUTH AMERICA,204.0,-70.71147876,19.47802288,204.0,25.69948938,11.39154409,74.22694584,149.557242,33.22450978,17.87745093,15.34705885,25.31323525,25.71609466,27.28888897,23.69967312,1223.083333,163.25,62.48039215,33.24574893,405.372549,211.5882353,233.8039216,270.8578431,F,2.9372197104311337,0.344186700330011,0.9490130505709612,0.936960300240399
Santo Andre,SOUTH AMERICA,1065.174111,-46.43620505,-23.57327779,1065.174111,18.4426989,9.368280423,57.3073924,242.8668663,26.02115439,9.675680774,16.3454736,21.27920951,15.44604479,21.36154214,15.44604479,1574.908946,243.967512,47.56289136,54.64653926,677.7601087,158.4215391,656.8899126,158.4215391,F,1.835165739789668,1.8225292937847415,0.9490130505709612,0.8925096121245989
Santiago3,SOUTH AMERICA,1262.0,-70.67181062,-33.47402932,1262.0,15.20519346,13.52280109,51.17826046,474.2954462,29.5614897,3.140253565,26.42123621,9.865821444,20.99100636,21.03610673,9.330625978,419.3312203,96.60142631,1.934231379,101.6263285,258.7654517,9.426307448,9.42947702,254.6172742,C,-0.7767372814173449,-1.7330357189964538,0.8138586437440313,0.8224345088305961
